"Slider.v1.0.18","Unity.v2022.3.44f1","(file format explainer)->","Localization files are formatted like CSV so they can be easily edited,
however formatting has strict rules for easy parsing. Most of these rules
are already handled by Excel / Libre / etc., so you don't have to worry
about them in normal usage. However, if your localization file seems to
be corrupted, these rules may be helpful for debugging purposes...
- The first 4 rows can be arbitrarily long
  - The first cell of first row is used to store this block of instruction
    text
  - The first 3 cells of the fourth row is used as headers
  - All other cells in the first and fourth rows are ignored
  - Columns in the second row alternate between property and value (ex.
    ' foo | 1 | bar | 3.5 | ... '
    - Any whitespaces before and after the property name are ignored
  - Columns in the third row are exclusively comments for properties in the
    second row
- Every following line can include any number of cells, but only the
  first four will be parsed (you can use the rest as comments if needed)
  - The fourth column is an optional metadata column
",
"Map/Military 16Puzzle/Military STile (11)/Objects/New Unit Selector Spawn/Robot Warner@0:0","The supply was sabotaged!","보급품이 파괴되었습니다!","",
"Map/Military 16Puzzle/Military STile (11)/Objects/New Unit Selector Spawn/Robot Warner@0:1","Our LAST supply drop should be coming soon! Use it well!","마지막 보급 투하가 곧 도착 예정입니다. 효율적으로 활용하십시오.","",
"Map/Military 16Puzzle/Military STile (11)/Objects/New Unit Selector Spawn/Robot Warner@1:0","Heh, we didn't even need them anyway.","해.. 해당 보급품은 불필요했던 것으로 판단됩니다.","",
"Map/Military 16Puzzle/Military STile (12)/Objects/MilitaryUnspawnedAlly/New Unit Flag@0:0","Spawn: Rock","생성: 바위","",
"Map/Military 16Puzzle/Military STile (12)/Objects/MilitaryUnspawnedAlly/New Unit Flag@1:0","Spawn: Paper","생성: 보","",
"Map/Military 16Puzzle/Military STile (12)/Objects/MilitaryUnspawnedAlly/New Unit Flag@2:0","Spawn: Scissors","생성: 가위","",
"Map/Military 16Puzzle/Military STile (12)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:0","Confirm Unit?","해당 유닛을 승인하시겠습니까?","",
"Map/Military 16Puzzle/Military STile (12)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:1","Sending unit!","유닛을 전송 중입니다!","",
"Map/Military 16Puzzle/Military STile (13)/Objects/MilitaryUnspawnedAlly/New Unit Flag@0:0","Spawn: Rock","생성: 바위","",
"Map/Military 16Puzzle/Military STile (13)/Objects/MilitaryUnspawnedAlly/New Unit Flag@1:0","Spawn: Paper","생성: 보","",
"Map/Military 16Puzzle/Military STile (13)/Objects/MilitaryUnspawnedAlly/New Unit Flag@2:0","Spawn: Scissors","생성: 가위","",
"Map/Military 16Puzzle/Military STile (13)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:0","Confirm Unit?","해당 유닛을 승인하시겠습니까?","",
"Map/Military 16Puzzle/Military STile (13)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:1","Sending unit!","유닛을 전송 중입니다!","",
"Map/Military 16Puzzle/Military STile (14)/Objects/MilitaryUnspawnedAlly/New Unit Flag@0:0","Spawn: Rock","생성: 바위","",
"Map/Military 16Puzzle/Military STile (14)/Objects/MilitaryUnspawnedAlly/New Unit Flag@1:0","Spawn: Paper","생성: 보","",
"Map/Military 16Puzzle/Military STile (14)/Objects/MilitaryUnspawnedAlly/New Unit Flag@2:0","Spawn: Scissors","생성: 가위","",
"Map/Military 16Puzzle/Military STile (14)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:0","Confirm Unit?","해당 유닛을 승인하시겠습니까?","",
"Map/Military 16Puzzle/Military STile (14)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:1","Sending unit!","유닛을 전송 중입니다!","",
"Map/Military 16Puzzle/Military STile (15)/Objects/MilitaryUnspawnedAlly/New Unit Flag@0:0","Spawn: Rock","생성: 바위","",
"Map/Military 16Puzzle/Military STile (15)/Objects/MilitaryUnspawnedAlly/New Unit Flag@1:0","Spawn: Paper","생성: 보","",
"Map/Military 16Puzzle/Military STile (15)/Objects/MilitaryUnspawnedAlly/New Unit Flag@2:0","Spawn: Scissors","생성: 가위","",
"Map/Military 16Puzzle/Military STile (15)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:0","Confirm Unit?","해당 유닛을 승인하시겠습니까?","",
"Map/Military 16Puzzle/Military STile (15)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:1","Sending unit!","유닛을 전송 중입니다!","",
"Map/Military 16Puzzle/Military STile (16)/Objects/MilitaryUnspawnedAlly/New Unit Flag@0:0","Spawn: Rock","생성: 바위","",
"Map/Military 16Puzzle/Military STile (16)/Objects/MilitaryUnspawnedAlly/New Unit Flag@1:0","Spawn: Paper","생성: 보","",
"Map/Military 16Puzzle/Military STile (16)/Objects/MilitaryUnspawnedAlly/New Unit Flag@2:0","Spawn: Scissors","생성: 가위","",
"Map/Military 16Puzzle/Military STile (16)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:0","Confirm Unit?","해당 유닛을 승인하시겠습니까?","",
"Map/Military 16Puzzle/Military STile (16)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:1","Sending unit!","유닛을 전송 중입니다!","",
"Map/Military 16Puzzle/Military STile (16)/Objects/Off Duty Alien 1@0:0","I wish the Commander would just give up already.","사령관이 이제 그만 포기했으면 좋겠어.","",
"Map/Military 16Puzzle/Military STile (16)/Objects/Off Duty Alien 1@0:1","3 times is a bit excessive don't you think?","3번이나 하는 건 좀 과하지 않아?","",
"Map/Military 16Puzzle/Military STile (16)/Objects/Off Duty Alien 1@1:0","Did you hear? Some of the troops staged a coup.","들었어? 일부 병사들이 쿠데타를 일으켰대.","",
"Map/Military 16Puzzle/Military STile (16)/Objects/Off Duty Alien 1@1:1","I was getting sick of that guy too.","나도 그 새끼 때문에 진절머리가 났거든.","",
"Map/Military 16Puzzle/Military STile (16)/Objects/Off Duty Alien 2@0:0","For real, I missed my kid's graduation from Shlarmbok the other week.","진짜로, 지난주에 내 아이 슐람복 졸업식도 못 갔다고.","",
"Map/Military 16Puzzle/Military STile (16)/Objects/Off Duty Alien 2@1:0","We're free? Good riddance.","우리가 자유라고? 잘 됐네.","",
"Map/Military 16Puzzle/Military STile (2)/Objects/MilitaryUnspawnedAlly/New Unit Flag@0:0","Spawn: Rock","생성: 바위","",
"Map/Military 16Puzzle/Military STile (2)/Objects/MilitaryUnspawnedAlly/New Unit Flag@1:0","Spawn: Paper","생성: 보","",
"Map/Military 16Puzzle/Military STile (2)/Objects/MilitaryUnspawnedAlly/New Unit Flag@2:0","Spawn: Scissors","생성: 가위","",
"Map/Military 16Puzzle/Military STile (2)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:0","Confirm Unit?","해당 유닛을 승인하시겠습니까?","",
"Map/Military 16Puzzle/Military STile (2)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:1","Sending unit!","유닛을 전송 중입니다!","",
"Map/Military 16Puzzle/Military STile (3)/Objects/MilitaryUnspawnedAlly/New Unit Flag@0:0","Spawn: Rock","생성: 바위","",
"Map/Military 16Puzzle/Military STile (3)/Objects/MilitaryUnspawnedAlly/New Unit Flag@1:0","Spawn: Paper","생성: 보","",
"Map/Military 16Puzzle/Military STile (3)/Objects/MilitaryUnspawnedAlly/New Unit Flag@2:0","Spawn: Scissors","생성: 가위","",
"Map/Military 16Puzzle/Military STile (3)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:0","Confirm Unit?","해당 유닛을 승인하시겠습니까?","",
"Map/Military 16Puzzle/Military STile (3)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:1","Sending unit!","유닛을 전송 중입니다!","",
"Map/Military 16Puzzle/Military STile (4)/Objects/MilitaryUnspawnedAlly/New Unit Flag@0:0","Spawn: Rock","생성: 바위","",
"Map/Military 16Puzzle/Military STile (4)/Objects/MilitaryUnspawnedAlly/New Unit Flag@1:0","Spawn: Paper","생성: 보","",
"Map/Military 16Puzzle/Military STile (4)/Objects/MilitaryUnspawnedAlly/New Unit Flag@2:0","Spawn: Scissors","생성: 가위","",
"Map/Military 16Puzzle/Military STile (4)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:0","Confirm Unit?","해당 유닛을 승인하시겠습니까?","",
"Map/Military 16Puzzle/Military STile (4)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:1","Sending unit!","유닛을 전송 중입니다!","",
"Map/Military 16Puzzle/Military STile (5)/Objects/MilitaryUnspawnedAlly/New Unit Flag@0:0","Spawn: Rock","생성: 바위","",
"Map/Military 16Puzzle/Military STile (5)/Objects/MilitaryUnspawnedAlly/New Unit Flag@1:0","Spawn: Paper","생성: 보","",
"Map/Military 16Puzzle/Military STile (5)/Objects/MilitaryUnspawnedAlly/New Unit Flag@2:0","Spawn: Scissors","생성: 가위","",
"Map/Military 16Puzzle/Military STile (5)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:0","Confirm Unit?","해당 유닛을 승인하시겠습니까?","",
"Map/Military 16Puzzle/Military STile (5)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:1","Sending unit!","유닛을 전송 중입니다!","",
"Map/Military 16Puzzle/Military STile (6)/All Tile Maps/Tile Maps/Decorations/Flying Saucer@0:0","Baboom!","퍼펑!","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien Commander@0:0","...","...","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien Commander@1:0","WHAT'S GOING ON HERE??","여기서 무슨 일이 벌어지고 있는 거냐??","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien Commander@1:1","THEY SHOULDN'T STAND A CHANCE AGAINST OUR TECHNOLOGY.","우리의 기술력으로 보면 저들은 상대도 안 될 텐데.","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien Commander@1:2","Ahem.","흠.","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien Commander@1:3","No matter. ","상관없다.","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien Commander@1:4","This METEOR GUN will spell the end of humanity, and this time I'll use the biggest setting!","이 메테오 건으로 인류의 종말을 고하리라. 이번엔 최대 출력으로 쏘겠다!","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien Commander@1:5","Oh, and you all will have to be disciplined for your inadequency too...","아, 그리고 너희들의 무능함에 대해서도 응분의 대가를 치르게 될 것이다...","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien Commander@2:0","Hey!","이봐!","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien Commander@3:0","I am... deceased...","내가... 이렇게 죽는가...","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 1@0:0","Hey... you shouldn't be here!","이봐... 넌 여기 들어오면 안 돼!","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 1@1:0","THE COMMANDER IS DEAD?!","우리 사령관이 죽었다고?!","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 1@1:1","Serves him right!","헤, 자업자득이지!","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 2@0:0","Are you lost? This is the command center.","길을 잃었나? 여긴 사령부야.","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 2@0:1","Wait, you aren't on our side.","잠깐, 넌 우리 편이 아니군.","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 2@0:2","Whatever...","뭐 어때...","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 2@1:0","We're sick of this!","우린 이제 진저리가 나!","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 2@2:0","Take this!","이걸 받아!","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 2@3:0","Now how do we get back home.","이제 어떻게 집에 돌아가지.","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 2@4:0","Now how do we get back home.","이제 어떻게 집에 돌아가지.","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 3@0:0","We've captured the specimen they call <var>Cat</var>.","우리는 <var>Cat</var>이라 부르는 표본을 포획했습니다.","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 3@0:1","All that's left is to eliminate any remaining magic and our job is done.","남은 것은 모든 마법을 제거하는 것뿐입니다. 그러면 우리 임무는 끝납니다.","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 3@1:0","Really...","정말...","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 3@2:0","Time for a coup!","쿠데타를 일으킬 시간이다!","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 3@3:0","He's had this coming for a long time now...","그가 이렇게나 오랫동안 벌일 줄 몰랐습니다...","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 3@3:1","Oh... you're looking for <var>Cat</var>? I'm afraid they've already been sent off.","오... <var>Cat</var>을 찾고 계신가요? 유감이지만 이미 본부로 보내졌습니다.","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 3@3:2","You're going to have to go to space if you want them.","그걸 찾고싶다면 우주로 가셔야 할 겁니다.","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 3@3:3","We're going to be going back soon too. Hopefully we didn't cause you humans too much trouble.","우리도 곧 돌아갈 예정입니다. 인간들에게 너무 큰 문제를 일으키지 않았기를 바랍니다.","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 3@4:0","This whole mission has been quite cumbersome...","이번 임무는 꽤 힘들었네요...","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 3@4:1","Oh... you're looking for <var>Cat</var>? I'm afraid they've already been sent off.","오... <var>Cat</var>을 찾고 계신가요? 유감이지만 이미 본부로 보내졌습니다.","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 3@4:2","You're going to have to go to space if you want them.","그걸 찾고싶다면 우주로 가셔야 할 겁니다.","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 3@4:3","We're going to be going back soon too. Hopefully we didn't cause you humans too much trouble.","우리도 곧 돌아갈 예정입니다. 인간들에게 너무 큰 문제를 일으키지 않았기를 바랍니다.","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 4@0:0","we're so cooked if these comms break bro...","이 통신이 끊기면 우린 완전 망한 거야 친구...","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 4@0:1","like it's actually over bro the Commander's gonna be all over us","진짜 끝이야 친구, 사령관이 우릴 완전 뒤집어 놓을 거야...","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 4@0:2","he'll teleport down on this pad and start yapping up a storm","이 패드로 텔레포트해서 내려와 폭풍 잔소리를 할 거라고...","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 4@1:0","bruh...","아 진짜...","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 4@2:0","oh nah","오, 이런.","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 4@3:0","now that that's over...","이제 그게 끝났다고...","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 4@3:1","nothing broke! i might be the goat","아무것도 망가지지 않았어! 내가 최고인가?","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 4@4:0","now that that's over...","이제 그게 끝났다고...","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien 4@4:1","nothing broke! im the best tech support in the galaxy","아무것도 망가지지 않았어! 난 은하계 최고의 기술자야!!!","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien5@0:0","The folks at my rank aren't allowed to ride the saucers :(","내 계급으로는 비행접시 탑승이 허가되지 않아 :(","",
"Map/Military 16Puzzle/Military STile (6)/Objects/Alien NPCs/On Duty Alien5@1:0","Ahahaha no one can stop me from riding the saucer now.","아하하하! 이제 아무도 날 비행접시 타는 걸 막을 수 없어!","",
"Map/Military 16Puzzle/Military STile (6)/Objects/MilitaryUnspawnedAlly/New Unit Flag@0:0","Spawn: Rock","생성: 바위","",
"Map/Military 16Puzzle/Military STile (6)/Objects/MilitaryUnspawnedAlly/New Unit Flag@1:0","Spawn: Paper","생성: 보","",
"Map/Military 16Puzzle/Military STile (6)/Objects/MilitaryUnspawnedAlly/New Unit Flag@2:0","Spawn: Scissors","생성: 가위","",
"Map/Military 16Puzzle/Military STile (6)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:0","Confirm Unit?","해당 유닛을 승인하시겠습니까?","",
"Map/Military 16Puzzle/Military STile (6)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:1","Sending unit!","유닛을 전송 중입니다!","",
"Map/Military 16Puzzle/Military STile (7)/Objects/MilitaryUnspawnedAlly/New Unit Flag@0:0","Spawn: Rock","생성: 바위","",
"Map/Military 16Puzzle/Military STile (7)/Objects/MilitaryUnspawnedAlly/New Unit Flag@1:0","Spawn: Paper","생성: 보","",
"Map/Military 16Puzzle/Military STile (7)/Objects/MilitaryUnspawnedAlly/New Unit Flag@2:0","Spawn: Scissors","생성: 가위","",
"Map/Military 16Puzzle/Military STile (7)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:0","Confirm Unit?","해당 유닛을 승인하시겠습니까?","",
"Map/Military 16Puzzle/Military STile (7)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:1","Sending unit!","유닛을 전송 중입니다!","",
"Map/Military 16Puzzle/Military STile (8)/Objects/MilitaryUnspawnedAlly/New Unit Flag@0:0","Spawn: Rock","생성: 바위","",
"Map/Military 16Puzzle/Military STile (8)/Objects/MilitaryUnspawnedAlly/New Unit Flag@1:0","Spawn: Paper","생성: 보","",
"Map/Military 16Puzzle/Military STile (8)/Objects/MilitaryUnspawnedAlly/New Unit Flag@2:0","Spawn: Scissors","생성: 가위","",
"Map/Military 16Puzzle/Military STile (8)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:0","Confirm Unit?","해당 유닛을 승인하시겠습니까?","",
"Map/Military 16Puzzle/Military STile (8)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:1","Sending unit!","유닛을 전송 중입니다!","",
"Map/Military 16Puzzle/Military STile (9)/Objects/MilitaryUnspawnedAlly/New Unit Flag@0:0","Spawn: Rock","생성: 바위","",
"Map/Military 16Puzzle/Military STile (9)/Objects/MilitaryUnspawnedAlly/New Unit Flag@1:0","Spawn: Paper","생성: 보","",
"Map/Military 16Puzzle/Military STile (9)/Objects/MilitaryUnspawnedAlly/New Unit Flag@2:0","Spawn: Scissors","생성: 가위","",
"Map/Military 16Puzzle/Military STile (9)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:0","Confirm Unit?","해당 유닛을 승인하시겠습니까?","",
"Map/Military 16Puzzle/Military STile (9)/Objects/New Unit Selector Spawn/New Unit Confirmer@0:1","Sending unit!","유닛을 전송 중입니다!","",
"Map/World Grid/BaseDecorations/Outside Map/Off Duty Alien 3@0:0","Oh... don't tell anyone I'm here...","아... 나 여기 있는 건 아무한테도 말하지 마...","",
"Map/World Grid/BaseDecorations/Outside Map/Off Duty Alien 3@0:1","I don't feel like fighting in this war.","난 이 전쟁에서 싸우고 싶지 않아.","",
"Map/World Grid/BaseDecorations/Outside Map/Off Duty Alien 3@1:0","Oh... I'm free?","오... 나 자유라고?","",
"Map/World Grid/Objects/Commander@0:0","What? You want our <#e6e639>explosives</color>?","뭐? 자네 우리의 <#e6e639>폭발물</color>을 원하는가?","",
"Map/World Grid/Objects/Commander@0:1","Son, we need to WIN. These no good aliens are trying to take our land, and I WILL NOT LET THAT HAPPEN.","이봐 젊은이, 우리는 승리해야 하네. 이 못된 외계인들이 우리 땅을 빼앗으려 하고 있어. 그걸 용납할 수 없다고!","",
"Map/World Grid/Objects/Commander@0:2","Ahem.","에헴.","",
"Map/World Grid/Objects/Commander@0:3","This table is where we simulate their attacks.","이 테이블은 그들의 공격을 시뮬레이션하는 곳이네.","",
"Map/World Grid/Objects/Commander@0:4","Let's see if you have any bright ideas. We NEED to win.","자네에게 좋은 아이디어가 있는지 한번 보세. 우리는 반드시 이겨야 하네.","",
"Map/World Grid/Objects/Commander@1:0","You're lucky that was just a simulation kiddo.","운이 좋았군, 젊은이. 그저 시뮬레이션일 뿐이었으니.","",
"Map/World Grid/Objects/Commander@1:1","Now quit playing, we have a war to win!","이제 장난은 그만두고, 전쟁에서 이기는 데 집중하세!","",
"Map/World Grid/Objects/Commander@2:0","<var>MilitaryCommanderHint</var>","<var>MilitaryCommanderHint</var>","",
"Map/World Grid/Objects/Commander@2:1","Now quit playing, we have a war to win!","이제 장난은 그만두고, 전쟁에서 이기는 데 집중하세!","",
"Map/World Grid/Objects/Commander@3:0","You've defeated the main forces! The commander should be somewhere out there still though.","주력군을 물리쳤군! 하지만 그들의 사령관이 아직 어딘가에 있을 거야.","",
"Map/World Grid/Objects/Commander@4:0","Great work kiddo! You can have the extra munitions.","잘했네, 젊은이! 여분의 탄약은 자네가 가져가도 좋아.","",
"Map/World Grid/Objects/Commander@4:1","They better think again next time they try and invade us.","다음에 우리를 침략하려 들기 전에 다시 한 번 생각해 보겠지.","",
"Map/World Grid/Objects/Commander@5:0","What the hell you KILLED their commander?!","이런 제기랄, 자네가 그들의 사령관을 죽였다고?!","",
"Map/World Grid/Objects/Commander@5:1","Great work kiddo! You can have the extra munitions.","잘했네, 젊은이! 여분의 탄약은 자네가 가져가도 좋아.","",
"Map/World Grid/Objects/Commander@5:2","Do whatever you want with the skull, I don't need it.","해골은 마음대로 하게. 난 필요 없으니.","",
"Map/World Grid/Objects/Fixer@0:0","Rats...","쥐새끼들...","",
"Map/World Grid/Objects/Fixer@1:0","Woah! That's some advanced technique.","우와! 엄청난 기술이네.","",
"Map/World Grid/Objects/Fixer@2:0","...","...","",
"Map/World Grid/Objects/Private@0:0","We've only got enough supplies for one shot.","총알이 한 발밖에 없어.","",
"Map/World Grid/Objects/Private@0:1","Don't mess it up!","방해하지 마!","",
"Map/World Grid/Objects/Private@1:0","Phew, I thought we were left for dead there.","휴, 우리 다 거기서 죽는 줄 알았네.","",
"Map/World Grid/Objects/Robot Supply Watched@0:0","Hands off. Supplies required for military conflict.","손대지 마시오. 군사 충돌 대비 보급품.","",
"Map/World Grid/Objects/Robot Supply Watched@1:0","Orders remain: protect excess supplies.","명령 유지: 잔여 보급품 보호.","",
"Map/World Grid/Objects/Robot@0:0","You got it, no pressure! :)","부담 없이 시도해보십시오! :)","",
"Map/World Grid/Objects/Robot@1:0","Nice job! I knew you could do it. :D","잘 하셨습니다! 귀하가 해낼 수 있을거라 계산했습니다. :D","",
"Map/World Grid/Objects/Sergeant@0:0","If we run the simulation a few more times, success is inevitable!","시뮬레이션을 몇 번 더 실행하면 무조건 성공하겠죠!","",
"Map/World Grid/Objects/Sergeant@0:1","Even if it takes 14 million simulations, there has to be one!","1,400만 번의 시뮬레이션이 걸리더라도 반드시 성공할 거예요!","",
"Map/World Grid/Objects/Sergeant@1:0","That was the last of our supplies!","그게 마지막 보급품이었어요!","",
"Map/World Grid/Objects/Sergeant@1:1","This time it's for real though. Good luck!","이번에는 진짜로 해보겠습니다. 행운을 빌어요!","",
"Map/World Grid/Objects/Sergeant@2:0","I'm here to control the simulation.","시뮬레이션을 제어하러 왔어요.","",
"Map/World Grid/Objects/Sergeant@2:1","Do you want me to restart it?","다시 시작할까요?","",
"Map/World Grid/Objects/Sergeant@2:2","Alright, let's give it another shot!","좋아요, 한 번 더 해봅시다!","",
"Map/World Grid/Objects/Sergeant@3:0","Phew, good thing that one wasn't a simulation!","휴, 저게 시뮬레이션이 아니어서 다행이네요!","",
"Map/World Grid/Objects/WarningSign@0:0","Warning! Progress in The Flats <wavy>will not be saved!</wavy>","경고! 평원 지역에서의 진행 상황은 <wavy>저장되지 않습니다!</wavy>","",
"Map/World Grid/Objects/WarningSign@0:1","If you quit or leave the area during a run, you will have to restart!","진행 중 종료하거나 구역을 떠나면 처음부터 다시 시작해야 합니다!","",
"Map/World Grid/Objects/WarningSign@1:0","You won! Congratulations!!","당신이 승리했습니다! 축하드립니다!!","",
