"Localization files are formatted like CSV so they can be easily edited,
however formatting has strict rules for easy parsing. Most of these rules
are already handled by Excel / Libre / etc., so you don't have to worry
"Map/EightPuzzle/Cave STile (4)/Objects/Minecart Operator@2:2","Something about them holds a lot of power. Good for fuel and whatever.","Something about them holds a lot of power. Good for fuel and whatever.",
"Map/EightPuzzle/Cave STile (4)/Objects/Minecart Operator@3:0","Oh man you fixed it! We can finally work on fixing the transport from the Crystal Mines.","Oh man you fixed it! We can finally work on fixing the transport from the Crystal Mines.",
"Map/EightPuzzle/Cave STile (4)/Objects/Minecart Operator@3:1","The Mines? They're shipping materials to MRI.","The Mines? They're shipping materials to MRI.",
"Map/EightPuzzle/Cave STile (4)/Objects/Minecart Operator@3:2","Something about them holds a lot of power. Good for fuel and whatever.","Something about them holds a lot of power. Good for fuel and whatever.",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@0:0","woah, you checked out behind the waterfall too?","woah, you checked out behind the waterfall too?",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@0:1","i seem to have lost my flashlight in these strange mushrooms","i seem to have lost my flashlight in these strange mushrooms",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@0:2","try turning on the power station, the key should be nearby","try turning on the power station, the key should be nearby",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@0:3","i wonder how the moss came to be... ive never seen anything like it!","i wonder how the moss came to be... ive never seen anything like it!",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@0:4","i wonder what happens if i... touch it?","i wonder what happens if i... touch it?",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@1:0","you again! i seem to have lost my flashlight in these strange mushrooms","you again! i seem to have lost my flashlight in these strange mushrooms",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@1:1","try turning on the power station, the key should be nearby","try turning on the power station, the key should be nearby",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@1:2","i wonder how the moss came to be... I've never seen anything like it!","i wonder how the moss came to be... I've never seen anything like it!",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@1:3","i wonder what happens if i... touch it?","i wonder what happens if i... touch it?",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@2:0","the station's back on! think itll help find my flashlight?","the station's back on! think itll help find my flashlight?",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@2:1","this light here should help with the mushrooms around it","this light here should help with the mushrooms around it",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@3:0","woah!! where did you found my flashlight?!","woah!! where did you found my flashlight?!",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@3:1","wait... it doesn't look like it works...","wait... it doesn't look like it works...",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@3:2","theres fungi inside the light. the bulb looks... shattered?","theres fungi inside the light. the bulb looks... shattered?",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@3:3","oh well! make sure to turn on the station light!","oh well! make sure to turn on the station light!",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@3:4","im looking for some ruins deeper in these caves, keep an eye out.","im looking for some ruins deeper in these caves, keep an eye out.",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@4:0","the flashlight doesn't look like it works...","the flashlight doesn't look like it works...",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@4:1","woah, theres fungi inside the light. the bulb looks... shattered?","woah, theres fungi inside the light. the bulb looks... shattered?",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@4:2","oh well! im looking for some ruins deeper in these caves, keep an eye out.","oh well! im looking for some ruins deeper in these caves, keep an eye out.",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@5:0","i lost my backup light too (sorry) and now I can't study these ruins..","i lost my backup light too (sorry) and now I can't study these ruins..",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@5:1","could you light up <wavy>the ENTIRE cavern</wavy> for me?","could you light up <wavy>the ENTIRE cavern</wavy> for me?",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@6:0","now! what do these say...","now! what do these say...",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@6:1","the ancient civilization's notes...","the ancient civilization's notes...",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@6:2"," rearranging..."," rearranging...",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@6:3"," a <#ff9040>scroll</color>?!"," a <#ff9040>scroll</color>?!",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@7:0","this is all so fascinating! i wonder how the ancient civilization created these tools.","this is all so fascinating! i wonder how the ancient civilization created these tools.",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@7:1","i... i have to find the source of this magic!","i... i have to find the source of this magic!",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@7:2","im going to the desert! who knows what might be afoot.","im going to the desert! who knows what might be afoot.",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@7:3","chad..? where are you chaaddddd","chad..? where are you chaaddddd",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@8:0","chad c'mon lets go!","chad c'mon lets go!",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@8:1","a-are you gambling?? im not paying you for this lets go get the <#ff9040>scroll</color>","a-are you gambling?? im not paying you for this lets go get the <#ff9040>scroll</color>",
"Map/EightPuzzle/Cave STile (5)/Objects/Archeologist@9:0","...","...",
"Map/EightPuzzle/Cave STile (5)/Objects/Door Worker@0:0","Rats! The power line's been chewed up again.","Rats! The power line's been chewed up again.",
"Map/EightPuzzle/Cave STile (5)/Objects/Door Worker@0:1","Jimbobby is stuck behind the door to the Crystal Caves!","Jimbobby is stuck behind the door to the Crystal Caves!",
"Map/EightPuzzle/Cave STile (5)/Objects/Door Worker@0:2","Gah! That power line can't even be fixed!","Gah! That power line can't even be fixed!",
"Map/EightPuzzle/Cave STile (5)/Objects/Door Worker@1:0","Is that the rat?! Kill it! Git!","Is that the rat?! Kill it! Git!",
"Map/EightPuzzle/Cave STile (5)/Objects/Door Worker@1:1","Gah! It's so fast!","Gah! It's so fast!",
"Map/EightPuzzle/Cave STile (5)/Objects/Door Worker@2:0","The rats done! But so is the wire.","The rats done! But so is the wire.",
"Map/EightPuzzle/Cave STile (5)/Objects/Door Worker@2:1","And I pray Jimbobby stays strong.","And I pray Jimbobby stays strong.",
"Map/EightPuzzle/Cave STile (5)/Objects/Door Worker@3:0","Stranger! Please, help Jimbobby if you can!","Stranger! Please, help Jimbobby if you can!",
"Map/EightPuzzle/Cave STile (5)/Objects/Door Worker@4:0","Jimbobby is saved!","Jimbobby is saved!",
"Map/EightPuzzle/Cave STile (5)/Objects/Door Worker@5:0","And the rail line's fixed?! You, sir, are a miracle worker!","And the rail line's fixed?! You, sir, are a miracle worker!",
"Map/EightPuzzle/Cave STile (6)/Objects/Nerd Emoji@0:0","Gah, what was the protocol for this?","Gah, what was the protocol for this?",
"Map/EightPuzzle/Cave STile (6)/Objects/Nerd Emoji@0:1","I know it could be done with only two lights, but how?","I know it could be done with only two lights, but how?",
"Map/EightPuzzle/Cave STile (6)/Objects/Nerd Emoji@0:2","It's probably easier with more...","It's probably easier with more...",
"Map/EightPuzzle/Cave STile (6)/Objects/Nerd Emoji@1:0","Woah!! You got it!","Woah!! You got it!",
"Map/EightPuzzle/Cave STile (6)/Objects/Nerd Emoji@1:1","Sorry would you mind telling me again, I wasn't paying attention...","Sorry would you mind telling me again, I wasn't paying attention...",
"Map/EightPuzzle/Cave STile (6)/Objects/Nerd Emoji@2:0","Sigh... Ever since we started digging up those crystals.","Sigh... Ever since we started digging up those crystals.",
"Map/EightPuzzle/Cave STile (6)/Objects/Nerd Emoji@2:1","I can't believe this fungi is so obtrusive. It's unwordly.","I can't believe this fungi is so obtrusive. It's unwordly.",
"Map/EightPuzzle/Cave STile (6)/Objects/Nerd Emoji@2:2","What are the MRI execs up to...","What are the MRI execs up to...",
"Map/EightPuzzle/Cave STile (6)/Objects/Nerd Emoji@3:0","Hm... it looks like this light is going to run out of battery soon.","Hm... it looks like this light is going to run out of battery soon.",
"Map/EightPuzzle/Cave STile (6)/Objects/Nerd Emoji@3:1","Oh well, I'm sure someone will fix it.","Oh well, I'm sure someone will fix it.",
"Map/EightPuzzle/Cave STile (9)/Objects/Pirate Dropout@0:0","I knew I shouldn't have dropped out of school...","I knew I shouldn't have dropped out of school...",
"Map/EightPuzzle/Cave STile (9)/Objects/Pirate Dropout@1:0","...","...",
"Map/EightPuzzle/Cave STile (9)/Objects/Treasure Hunter@0:0","Yar... the treasure here be a sham...","Yar... the treasure here be a sham...",
"Map/EightPuzzle/Cave STile (9)/Objects/Treasure Hunter@0:1","Never shoulda trusted Catbeard, that drunkard.","Never shoulda trusted Catbeard, that drunkard.",
"Map/EightPuzzle/Cave STile (9)/Objects/Treasure Hunter@1:0","...","...",
"Map/World Grid/BaseObjects/(temp) explosives soign@0:0","boom goes here (not working)","boom goes here (not working)",
"Map/World Grid/BaseObjects/Jimbobby@0:0","thank you... ive been stuck there for days...","thank you... ive been stuck there for days...",
"Map/World Grid/BaseObjects/Jimbobby@1:0","...","...",
"Map/World Grid/BaseObjects/Repairman@0:0","This light seems to be broken... Can you get me my cutters and wrench?","This light seems to be broken... Can you get me my cutters and wrench?",
"Map/World Grid/BaseObjects/Repairman@1:0","Woah, you found my wrench and wire cutters already! Let me fix this real quick...","Woah, you found my wrench and wire cutters already! Let me fix this real quick...",
"Map/World Grid/BaseObjects/Repairman@1:1","Let there be light!","Let there be light!",
"Map/World Grid/BaseObjects/Repairman@1:2","I'm gonna take a break now.","I'm gonna take a break now.",
"Map/World Grid/BaseObjects/Repairman@1:3","I got commissioned to fix this bridge too... must have broke in that earth quake.","I got commissioned to fix this bridge too... must have broke in that earth quake.",
"Map/World Grid/BaseObjects/Repairman@2:0","Let there be light!","Let there be light!",
"Map/World Grid/BaseObjects/Repairman@2:1","I'm gonna take a break now.","I'm gonna take a break now.",
"Map/World Grid/BaseObjects/Repairman@2:2","I got commissioned to fix this bridge too... must have broke in that earth quake.","I got commissioned to fix this bridge too... must have broke in that earth quake.",
"Map/World Grid/BaseObjects/Repairman@3:0","...","...",
