"Localization files are formatted like CSV so they can be easily edited,
however formatting has strict rules for easy parsing. Most of these rules
are already handled by Excel / Libre / etc., so you don't have to worry
"Map/EightPuzzle/STile (4)/Objects/3D Printer@ListMaterialMsgBeginning:0","It still needs","_ho_It still needs_ho_",
"Map/EightPuzzle/STile (4)/Objects/3D Printer@ListMaterialMsgPunctuation:0","!!!","_yar_!!!_yar_",
"Map/EightPuzzle/STile (4)/Objects/3D Printer@WallHint:0","The walls are up behind that giant door!!!!","_arrr_The walls are up beh_arrr_",
"Map/EightPuzzle/STile (4)/Objects/3D Printer@WallMsg:0"," the walls","_arrr_ the walls_arrr_",
"Map/EightPuzzle/STile (4)/Objects/3D Printer@WireHint:0","The wires are in the bottom-right of the Factory!!!!","_ho_The wires are in the_ho_",
"Map/EightPuzzle/STile (4)/Objects/3D Printer@WireMsg:0"," the wires","_arrr_ the wires_arrr_",
"Map/EightPuzzle/STile (4)/Objects/BuildATileOperator@0:0","Check this out! Our printer just installed!","_yar_Check this out! Our _yar_",
"Map/EightPuzzle/STile (4)/Objects/BuildATileOperator@0:1","What? Oh I can print you one of those slider things, sure thing!!","_yar_What? Oh I can print_yar_",
"Map/EightPuzzle/STile (4)/Objects/BuildATileOperator@0:2","<var>FactoryPrinterParts</var>","_yar_<var>FactoryPrinterP_yar_",
"Map/EightPuzzle/STile (4)/Objects/BuildATileOperator@1:0","<var>FactoryPrinterParts</var>","_yar_<var>FactoryPrinterP_yar_",
"Map/EightPuzzle/STile (4)/Objects/BuildATileOperator@1:1","They should be scattered around the factory!!!!","_yar_They should be scatt_yar_",
"Map/EightPuzzle/STile (4)/Objects/BuildATileOperator@2:0","<var>FactoryPrinterPartsHint</var>","_yar_<var>FactoryPrinterP_yar_",
"Map/EightPuzzle/STile (4)/Objects/BuildATileOperator@2:1","<var>FactoryPrinterParts</var>","_arrr_<var>FactoryPrinterP_arrr_",
"Map/EightPuzzle/STile (4)/Objects/BuildATileOperator@3:0","What?!!!! You already got all the parts?!!!!","_yar_What?!!!! You alread_yar_",
"Map/EightPuzzle/STile (4)/Objects/BuildATileOperator@3:1","Sure you can use my printer!!!!!","_arrr_Sure you can use my _arrr_",
"Map/EightPuzzle/STile (4)/Objects/BuildATileOperator@4:0","Radical, go print your piece!!!!","_ho_Radical, go print yo_ho_",
"Map/EightPuzzle/STile (4)/Objects/BuildATileOperator@5:0","I can't wait for this rocket ship to finish!!!!!","_ho_I can't wait for thi_ho_",
"Map/EightPuzzle/STile (4)/Objects/BuildATileOperator@6:0","A blackout?!?!?!?!?!?! The print isn't done though!!!!!!","_ho_A blackout?!?!?!?!?!_ho_",
"Map/EightPuzzle/STile (4)/Objects/BuildATileOperator@7:0","The rocket finished, we're sending it to MRI!!!!!!!","_yar_The rocket finished,_yar_",
"Map/EightPuzzle/STile (5)/All Tile Maps/Housing Tile Map/Decorations/Catherine@0:0","A time traveller?!","_arrr_A time traveller?!_arrr_",
"Map/EightPuzzle/STile (5)/All Tile Maps/Housing Tile Map/Decorations/Catherine@0:1","That Fezziwig fellow might be able to do it after all...","_arrr_That Fezziwig fellow_arrr_",
"Map/EightPuzzle/STile (5)/All Tile Maps/Housing Tile Map/Decorations/Catherine@0:2","Well, I hope you enjoy your time here, whenever you came from.","_arrr_Well, I hope you enj_arrr_",
"Map/EightPuzzle/STile (5)/Objects/Choob@0:0","What the frick bro! I was gaming who cut the power?!","_ho_What the frick bro! _ho_",
"Map/EightPuzzle/STile (5)/Objects/Choob@1:0","Check out this new game I found, I bet I can beat you at it any day.","_arrr_Check out this new g_arrr_",
"Map/EightPuzzle/STile (5)/Objects/Choob@2:0","Wow you're so good.","_ho_Wow you're so good._ho_",
"Map/EightPuzzle/STile (5)/Objects/Choob@3:0","Great. I didn't even save my game.","_yar_Great. I didn't even_yar_",
"Map/EightPuzzle/STile (5)/Objects/Choob@4:0","Oh wow it auto saved.","_yar_Oh wow it auto saved_yar_",
"Map/EightPuzzle/STile (5)/Objects/Gene@0:0","Yo all the servers are down! I can't work like this.","_arrr_Yo all the servers a_arrr_",
"Map/EightPuzzle/STile (5)/Objects/Gene@0:1","We need the <wavy>Mega Crystal</wavy> to power them.","_arrr_We need the <wavy>Me_arrr_",
"Map/EightPuzzle/STile (5)/Objects/Gene@1:0","Shoot, the Mega Crystal overloaded! Power these servers, I know how to fix it.","_ho_Shoot, the Mega Crys_ho_",
"Map/EightPuzzle/STile (5)/Objects/Gene@2:0","Run the script on this PC here!","_ho_Run the script on th_ho_",
"Map/EightPuzzle/STile (5)/Objects/Gene@2:1","I'll make sure the voltage stays at a safe level.","_ho_I'll make sure the v_ho_",
"Map/EightPuzzle/STile (5)/Objects/Gene@3:0","Alright the voltage looks good...","_arrr_Alright the voltage _arrr_",
"Map/EightPuzzle/STile (5)/Objects/Gene@3:1","Nope that's not good not good at all.","_yar_Nope that's not good_yar_",
"Map/EightPuzzle/STile (5)/Objects/Gene@3:2","Ctrl-C Ctrl-C Ctrl-C Ctrl-D Ctrl-D Come on come onnnn","_ho_Ctrl-C Ctrl-C Ctrl-C_ho_",
"Map/EightPuzzle/STile (5)/Objects/Gene@4:0","Phew! What? You want a reward?","_yar_Phew! What? You want_yar_",
"Map/EightPuzzle/STile (5)/Objects/Gene@4:1","Uhhh... sure......","_ho_Uhhh... sure......_ho_",
"Map/EightPuzzle/STile (5)/Objects/Gene@4:2","Here, I know! You can have a high five!","_yar_Here, I know! You ca_yar_",
"Map/EightPuzzle/STile (5)/Objects/Gene@5:0","I turned the script off by the way. Someone's gotta debug it.","_arrr_I turned the script _arrr_",
"Map/EightPuzzle/STile (6)/All Tile Maps/Past Tile Maps/Objects/Fezziwig@0:0","The future? I can send you there, but you'll need to draw more power into that large crystal.","_yar_The future? I can se_yar_",
"Map/EightPuzzle/STile (6)/All Tile Maps/Past Tile Maps/Objects/Fezziwig@0:1","You'll have to power the crystal from <wavy>both</wavy> sides.","_yar_You'll have to power_yar_",
"Map/EightPuzzle/STile (6)/All Tile Maps/Past Tile Maps/Objects/Fezziwig@0:2","It looks like we don't have enough of these conductors bobs yet though.","_yar_It looks like we don_yar_",
"Map/EightPuzzle/STile (6)/All Tile Maps/Past Tile Maps/Objects/Fezziwig@1:0","Aha, almost back to the future! You'll need to draw more power into that large crystal.","_yar_Aha, almost back to _yar_",
"Map/EightPuzzle/STile (6)/All Tile Maps/Past Tile Maps/Objects/Fezziwig@1:1","You'll have to power the crystal from <wavy>both</wavy> sides.","_arrr_You'll have to power_arrr_",
"Map/EightPuzzle/STile (6)/All Tile Maps/Past Tile Maps/Objects/Fezziwig@2:0","Looks prepared but... hm...","_yar_Looks prepared but.._yar_",
"Map/EightPuzzle/STile (6)/All Tile Maps/Past Tile Maps/Objects/Fezziwig@2:1","Oh well. It's probably not a problem. Let's do this!","_ho_Oh well. It's probab_ho_",
"Map/EightPuzzle/STile (6)/All Tile Maps/Past Tile Maps/Objects/Fezziwig@2:2","Amplify the power! Increase... Uh oh!","_yar_Amplify the power! I_yar_",
"Map/EightPuzzle/STile (6)/All Tile Maps/Past Tile Maps/Objects/Fezziwig@3:0","Well that didn't work. It looks like we need a Calibrator for your trip to the future.","_yar_Well that didn't wor_yar_",
"Map/EightPuzzle/STile (6)/All Tile Maps/Past Tile Maps/Objects/Fezziwig@3:1","Oh! Is that one of my Artifacts you have? The time glitch may have affected it.","_arrr_Oh! Is that one of m_arrr_",
"Map/EightPuzzle/STile (6)/All Tile Maps/Past Tile Maps/Objects/Fezziwig@3:2","Can you take a look around, one of these Sliders may have been affected.","_arrr_Can you take a look _arrr_",
"Map/EightPuzzle/STile (6)/All Tile Maps/Past Tile Maps/Objects/Fezziwig@4:0","You got the calibrator! We just need two power sources for the crystal again.","_yar_You got the calibrat_yar_",
"Map/EightPuzzle/STile (6)/All Tile Maps/Past Tile Maps/Objects/Fezziwig@5:0","Alrighty, this time there should be no issues!","_yar_Alrighty, this time _yar_",
"Map/EightPuzzle/STile (6)/All Tile Maps/Past Tile Maps/Objects/Fezziwig@5:1","There! Amplify the power! Increase dymanics!","_ho_There! Amplify the p_ho_",
"Map/EightPuzzle/STile (6)/All Tile Maps/Past Tile Maps/Objects/Fezziwig@5:2","Fortify the retro reflectors! <wavy>Here we gooooooooo!!</wavy>","_ho_Fortify the retro re_ho_",
"Map/EightPuzzle/STile (6)/All Tile Maps/Past Tile Maps/Objects/Fezziwig@6:0","Hmmm... how do I... Oh! You're back!","_arrr_Hmmm... how do I... _arrr_",
"Map/EightPuzzle/STile (6)/Objects/ConveyorOverwriteSign@0:0","Override: Disengaged
Conveyors: Functional","_yar_Override: Disengaged_yar_",
"Map/EightPuzzle/STile (6)/Objects/ConveyorOverwriteSign@1:0","Override: Engaged
Conveyors: Disabled","_yar_Override: Engaged
Co_yar_",
"Map/EightPuzzle/STile (6)/Objects/Jimbo@0:0","Power the Mega Crystal!","_arrr_Power the Mega Cryst_arrr_",
"Map/EightPuzzle/STile (6)/Objects/Jimbo@1:0","Uh oh! The crystal overloaded, it's a blackout!","_yar_Uh oh! The crystal o_yar_",
"Map/EightPuzzle/STile (6)/Objects/Jimbo@1:1","Someone's gotta run the factory reset script in the server room.","_yar_Someone's gotta run _yar_",
"Map/EightPuzzle/STile (6)/Objects/Jimbo@2:0","Ah, she's so beautiful.","_yar_Ah, she's so beautif_yar_",
"Map/EightPuzzle/STile (6)/Objects/Jimbo@2:1","I could look at her all day.","_yar_I could look at her _yar_",
"Map/EightPuzzle/STile (7)/All Tile Maps/Past Tile Maps/FromTheFuture/Objects/Time Calibration Sign@0:0","Time Calibrator Storage","_arrr_Time Calibrator Stor_arrr_",
"Map/EightPuzzle/STile (7)/Objects/Confused Worker@0:0","How am I gonna explain this to the Foreman..?","_ho_How am I gonna expla_ho_",
"Map/EightPuzzle/STile (8)/All Tile Maps/Past Tile Maps/Objects/Chad Sr@0:0","I... am Chad!","_ho_I... am Chad!_ho_",
"Map/EightPuzzle/STile (8)/All Tile Maps/Past Tile Maps/Objects/Chad Sr@0:1","SENIOR!","_ho_SENIOR!_ho_",
"Map/EightPuzzle/STile (8)/All Tile Maps/Past Tile Maps/Objects/Chad Sr@0:2","And the credit for returning this buoy shall be mine!","_ho_And the credit for r_ho_",
"Map/EightPuzzle/STile (8)/All Tile Maps/Past Tile Maps/Objects/Chad Sr@0:3","You'll never get this buoy from me.","_arrr_You'll never get thi_arrr_",
"Map/EightPuzzle/STile (8)/All Tile Maps/Past Tile Maps/Objects/Chad Sr@0:4","I bet my family legacy on it!","_yar_I bet my family lega_yar_",
"Map/EightPuzzle/STile (8)/All Tile Maps/Past Tile Maps/Objects/Chad Sr@1:0","I am... in pain.","_arrr_I am... in pain._arrr_",
"Map/EightPuzzle/STile (8)/All Tile Maps/Past Tile Maps/Objects/Chad Sr@2:0","Where do you think you're going with that! NOOOOO!","_ho_Where do you think y_ho_",
"Map/EightPuzzle/STile (8)/All Tile Maps/Past Tile Maps/Objects/Chad Sr@3:0","Where do you think you're going with that! NOOOOO!","_ho_Where do you think y_ho_",
"Map/EightPuzzle/STile (8)/All Tile Maps/Past Tile Maps/Objects/Chad Sr@4:0","yeOoUCH!","_arrr_yeOoUCH!_arrr_",
"Map/EightPuzzle/STile (8)/All Tile Maps/Past Tile Maps/Objects/Chad Sr@5:0","My family legacy... you won't get away with this explorer!","_arrr_My family legacy... _arrr_",
"Map/EightPuzzle/STile (8)/All Tile Maps/Past Tile Maps/Objects/Chad Sr@6:0","Hmph, you must think everyone loves you huh.","_arrr_Hmph, you must think_arrr_",
"Map/EightPuzzle/STile (8)/Objects/Battery Hater@0:0","Already finished fixing these tanks early, if they give me more work I'm going to QUIT.","_ho_Already finished fix_ho_",
"Map/EightPuzzle/STile (8)/Objects/Battery Hater@0:1","We just need to fill them with the crystal goop now.","_arrr_We just need to fill_arrr_",
"Map/EightPuzzle/STile (9)/Objects/Foreman@0:0","Hey, what's the mattah with you? this place is still a mess!","_ho_Hey, what's the matt_ho_",
"Map/EightPuzzle/STile (9)/Objects/Foreman@1:0","HEY! QUIT SLACKING. Oh, who are you?","_arrr_HEY! QUIT SLACKING. _arrr_",
"Map/EightPuzzle/STile (9)/Objects/Foreman@1:1","Hm? I can get that dump truck moved so you can get to <wavy>the rocket</wavy> at the Magic Research Institute.","_ho_Hm? I can get that d_ho_",
"Map/EightPuzzle/STile (9)/Objects/Foreman@1:2","First, you'll need to do two things though.","_ho_First, you'll need t_ho_",
"Map/EightPuzzle/STile (9)/Objects/Foreman@1:3","Get the <#e6e639>explosives</color> from the military south and the <#c060c0>crystals</color> from the mountain west.","_ho_Get the <#e6e639>exp_ho_",
"Map/EightPuzzle/STile (9)/Objects/Foreman@2:0","Hm? I can get that dump truck moved so you can get to <wavy>the rocket</wavy> at the Magic Research Institute.","_yar_Hm? I can get that d_yar_",
"Map/EightPuzzle/STile (9)/Objects/Foreman@2:1","First, you'll need to do two things though.","_arrr_First, you'll need t_arrr_",
"Map/EightPuzzle/STile (9)/Objects/Foreman@2:2","Get the <#e6e639>explosives</color> from the military south and the <#c060c0>crystals</color> from the mountain west.","_yar_Get the <#e6e639>exp_yar_",
"Map/EightPuzzle/STile (9)/Objects/Foreman@2:3","We'll need both of them to get my rocket- that rocket up and running again.","_ho_We'll need both of t_ho_",
"Map/EightPuzzle/STile (9)/Objects/Foreman@3:0","You got the explosives! Good job, runt.","_arrr_You got the explosiv_arrr_",
"Map/EightPuzzle/STile (9)/Objects/Foreman@3:1","Now get the <#c060c0>crystals</color> from the mountain and fix the rail line.","_arrr_Now get the <#c060c0_arrr_",
"Map/EightPuzzle/STile (9)/Objects/Foreman@4:0","The line's fixed! Great job runt. We just need those <#e6e639>explosives</color> now.","_arrr_The line's fixed! Gr_arrr_",
"Map/EightPuzzle/STile (9)/Objects/Foreman@5:0","You got it all! Great job runt. I'll get Drew to move his dump truck.","_ho_You got it all! Grea_ho_",
"Map/EightPuzzle/STile (9)/Objects/Foreman@5:1","Sorry about earlier, I thought you were in one of those pesky unions.","_arrr_Sorry about earlier,_arrr_",
"Map/EightPuzzle/STile (9)/Objects/Foreman@6:0","Hmmm... the devs are still working on the Mountain and Military.","_arrr_Hmmm... the devs are_arrr_",
"Map/EightPuzzle/STile (9)/Objects/Foreman@6:1","I'll get the dump truck north of here out so you can go ride that Rocket of yours.","_arrr_I'll get the dump tr_arrr_",
"Map/EightPuzzle/STile (9)/Objects/Protesters/AAP Lackey@0:0","These are our rights!","_ho_These are our rights_ho_",
"Map/EightPuzzle/STile (9)/Objects/Protesters/AAP Leader@0:0","We're the anti-anti-pooping union!","_yar_We're the anti-anti-_yar_",
"Map/EightPuzzle/STile (9)/Objects/Protesters/Worker Robot (3)@0:0","Just hold it in!","_ho_Just hold it in!_ho_",
"Map/EightPuzzle/STile (9)/Objects/Protesters/Worker Robot (4)@0:0","No poop on company time! Not effecient!","_yar_No poop on company t_yar_",
"Map/EightPuzzle/STile (9)/Objects/Protesters/Worker Robot (5)@0:0","Do it at home!","_yar_Do it at home!_yar_",
"Map/EightPuzzle/STile (9)/Objects/Protesters/Worker Robot (6)@0:0","I just really like the time to myself...","_yar_I just really like t_yar_",
"Map/Past World Grid/BaseDecorations/Airlock/Airlock Scientist@0:0","H- Hello? Who are you?","_yar_H- Hello? Who are yo_yar_",
"Map/Past World Grid/BaseDecorations/Airlock/Airlock Scientist@0:1","Don't mind me, I'm not from around here either.","_yar_Don't mind me, I'm n_yar_",
"Map/Past World Grid/BaseDecorations/Airlock/Airlock Scientist@1:0","We've finally finished unpacking our research equipment.","_ho_We've finally finish_ho_",
"Map/Past World Grid/BaseDecorations/Airlock/Airlock Scientist@1:1","I'm investigating how entangles items behave in various circumstances.","_ho_I'm investigating ho_ho_",
"Map/Past World Grid/BaseDecorations/Airlock/Airlock Scientist@1:2","Whatttt, you wanted that gem? But it's already a part of the experiment!","_ho_Whatttt, you wanted _ho_",
"Map/Past World Grid/BaseDecorations/Airlock/Airlock Scientist@1:3","We managed to entangle a conductive bob somewhere, it should help in finishing this.","_arrr_We managed to entang_arrr_",
"Map/Past World Grid/BaseDecorations/Airlock/Airlock Scientist@2:0","Aha, this appears to be the conductive bob from the present.","_ho_Aha, this appears to_ho_",
"Map/Past World Grid/BaseDecorations/Airlock/Airlock Scientist@3:0","Aha, this appears to be the conductive bob from the past.","_ho_Aha, this appears to_ho_",
"Map/Past World Grid/BaseDecorations/Airlock/Airlock Scientist@4:0","How fascinating! Moving the past item affects its future self.","_ho_How fascinating! Mov_ho_",
"Map/Past World Grid/BaseDecorations/Airlock/Airlock Scientist@4:1","I will continue these expirments. We must understand it all.","_ho_I will continue thes_ho_",
"Map/Past World Grid/BaseObjects/North Area/Explosive Man@0:0","Har har har these explosives are so *powerful*","_arrr_Har har har these ex_arrr_",
"Map/Past World Grid/BaseObjects/North Area/Explosive Man@0:1","Haha get it, they're such a *blast*","_yar_Haha get it, they're_yar_",
"Map/Past World Grid/BaseObjects/North Area/Explosive Man@1:0","Woah.","_yar_Woah._yar_",
"Map/Past World Grid/BaseObjects/North Area/Explosive Man@1:1","That one really *knocked my socks off*","_arrr_That one really *kno_arrr_",
"Map/Past World Grid/BaseObjects/North Area/Explosive Man@2:0","You're back! It's always a *blast* to have you around.","_yar_You're back! It's al_yar_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@0:0","...","_arrr_..._arrr_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@1:0","<var>MiscChadFollowPlayerChirp</var>","_yar_<var>MiscChadFollowP_yar_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@ArrivedInDesert:0","Oh... what are we doing here?","_yar_Oh... what are we do_yar_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@ArrivedInFactoryPresent:0","Hey isn't this area closed to the public?","_ho_Hey isn't this area _ho_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@ArrivedInMagiTechPresent:0","They've really got some crazy ideas here.","_yar_They've really got s_yar_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@CameFromJungle:0","Sorry... I'm not a big fan of the people in Canopy Town.","_ho_Sorry... I'm not a b_ho_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@CameFromMilitary:0","War? Yeah, I'm a pro at RPS Tactics what about it?","_yar_War? Yeah, I'm a pro_yar_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@EnteredDesertTemple:0","This place is ripe with artifacts!","_ho_This place is ripe w_ho_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@EnteredDesertTempleSnail:0","Groovy!","_yar_Groovy!_yar_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@EnteredMuseum:0","The museum? It could use some more artifacts I suppose...","_arrr_The museum? It could_arrr_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@LeftGreedyWizard:0","He wants that much money?! MRI doesn't even have that kind of cash.","_arrr_He wants that much m_arrr_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@RandomSmallTalk1:0","So... how's <var>Cat</var> doing?","_arrr_So... how's <var>Cat_arrr_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@RandomSmallTalk2:0","Are we there yet?","_arrr_Are we there yet?_arrr_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@RandomSmallTalk3:0","I wonder what the Archeologist is up to.","_yar_I wonder what the Ar_yar_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@UsedAnchor:0","aHh... Sorry that caught me off guard...","_arrr_aHh... Sorry that ca_arrr_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@WalkedInDinoMouth:0","Watch out!! Haha just kidding it's already dead.","_arrr_Watch out!! Haha jus_arrr_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@WalkNearCasinoExplosives:0","Wait... what are you going to do with those explosives..?","_arrr_Wait... what are you_arrr_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@WalkNearCasinoTable:0","The location of our final duel...","_yar_The location of our _yar_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@WalkNearCastle:0","One day, I'll be the king of something like this.","_yar_One day, I'll be the_yar_",
