"Localization files are formatted like CSV so they can be easily edited,
however formatting has strict rules for easy parsing. Most of these rules
are already handled by Excel / Libre / etc., so you don't have to worry
"Map/EightPuzzle/Mirage STiles/Mirage (4)/Objects/Fezziwig@1:0","Oh, you've found something! Yes, this is very helpful!","_arrr_Oh, you've found som_arrr_",
"Map/EightPuzzle/Mirage STiles/Mirage (4)/Objects/Fezziwig@1:1","I'll need the entire skeleton together in order to perform this spell.","_arrr_I'll need the entire_arrr_",
"Map/EightPuzzle/Mirage STiles/Mirage (4)/Objects/Fezziwig@2:0","Okay! Here we go!","_yar_Okay! Here we go!_yar_",
"Map/EightPuzzle/Mirage STiles/Mirage (4)/Objects/Fezziwig@2:1","""Laukha muai pizala, et nustrum vim ishrith...","_yar_""Laukha muai pizala_yar_",
"Map/EightPuzzle/Mirage STiles/Mirage (4)/Objects/Fezziwig@2:2","...rul'dar thal-wasui, cet 2 parts cactus juice, 1 part coconut milk...","_yar_...rul'dar thal-wasu_yar_",
"Map/EightPuzzle/Mirage STiles/Mirage (4)/Objects/Fezziwig@2:3","...val'thar mabekai tzun!","_arrr_...val'thar mabekai _arrr_",
"Map/EightPuzzle/Mirage STiles/Mirage (4)/Objects/Fezziwig@3:0","Woah! Now that I was not expecting. I think there might be something wrong with your scroll.","_yar_Woah! Now that I was_yar_",
"Map/EightPuzzle/Mirage STiles/Mirage (4)/Objects/Fezziwig@3:1","Maybe you'll have better luck using the scroll than me. I can't seem to get any magic right...","_yar_Maybe you'll have be_yar_",
"Map/EightPuzzle/Mirage STiles/Mirage (4)/Objects/Fezziwig@4:0","Hey Traveller, I'm proud of you!","_yar_Hey Traveller, I'm p_yar_",
"Map/EightPuzzle/Mirage STiles/Mirage (5)/Objects/Bartender@0:0","Can you believei t? Some bandit yay high stole my safe three times her size?","_arrr_Can you believei t? _arrr_",
"Map/EightPuzzle/Mirage STiles/Mirage (5)/Objects/Bartender@0:1","Didn't think it would be possible for anyone to run off with it. That missus is one stubborn lady.","_arrr_Didn't think it woul_arrr_",
"Map/EightPuzzle/Mirage STiles/Mirage (5)/Objects/Bartender@0:2","Can't keep having my casino getting robbed... Guess I'll need a bigger safe.","_ho_Can't keep having my_ho_",
"Map/EightPuzzle/Mirage STiles/Mirage (5)/Objects/Dice/Dice Sprite/Canvas/Dialogue","5","_ho_5_ho_",
"Map/EightPuzzle/Mirage STiles/Mirage (5)/Objects/Dice/Dice Sprite/Canvas/Dialogue BG Font","5","_yar_5_yar_",
"Map/EightPuzzle/Mirage STiles/Mirage (6)/Objects/Bouncer@0:0","Heard that someone stole the entire vault from boss.","_ho_Heard that someone s_ho_",
"Map/EightPuzzle/Mirage STiles/Mirage (6)/Objects/Bouncer@0:1","Respect where it's due, I'm impressed.","_yar_Respect where it's d_yar_",
"Map/EightPuzzle/Mirage STiles/Mirage (6)/Objects/Clubber (2)@0:0","It's time... for the decade of dance!","_ho_It's time... for the_ho_",
"Map/EightPuzzle/Mirage STiles/Mirage (6)/Objects/Clubber (3)@0:0","I could do this forever!","_ho_I could do this fore_ho_",
"Map/EightPuzzle/Mirage STiles/Mirage (6)/Objects/Dice/Dice Sprite/Canvas/Dialogue","5","_arrr_5_arrr_",
"Map/EightPuzzle/Mirage STiles/Mirage (6)/Objects/Dice/Dice Sprite/Canvas/Dialogue BG Font","5","_ho_5_ho_",
"Map/EightPuzzle/Mirage STiles/Mirage (7)/Objects/Bandit@0:0","You get yur hands offa mah safe! Do you have any idea how long I've been pushin' this thing?","_yar_You get yur hands of_yar_",
"Map/EightPuzzle/Mirage STiles/Mirage (7)/Objects/Bandit@0:1","They told me I'd die of dehydration before I got this safe back to camp... I'll show them.","_yar_They told me I'd die_yar_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@0:0","this is it! the <#ff9040>scroll</color>, the temple, the artifacts lost to time! they've gotta be here.","_ho_this is it! the <#ff_ho_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@0:1","everything's so slippery though! if only i could <wavy>anchor things down</wavy> somehow...","_yar_everything's so slip_yar_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@1:0","woah! that bone over there looks cool","_arrr_woah! that bone over_arrr_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@1:1","i wonder where its from?","_arrr_i wonder where its f_arrr_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@10:0","exPLORER- did you feel that cave in?!","_ho_exPLORER- did you fe_ho_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@10:1","(i think it might have been my fault..)","_ho_(i think it might ha_ho_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@10:2","but more importantly, where is the artifact??? who took it??","_arrr_but more importantly_arrr_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@10:3","or is it... somewhere else in the temple..? hmmm","_ho_or is it... somewher_ho_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@11:0","ahA! a secret passage!!","_arrr_ahA! a secret passag_arrr_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@12:0","wait... is there... a trap?!","_arrr_wait... is there... _arrr_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@12:1","hmhmhmmm","_arrr_hmhmhmmm_arrr_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@13:0","aH! wHO ACTIVATED THE TRAP NOW?","_ho_aH! wHO ACTIVATED TH_ho_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@13:1","hahaA","_arrr_hahaA_arrr_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@13:2","...","_ho_..._ho_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@13:3","so how do we get outta here","_arrr_so how do we get out_arrr_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@14:0","wOAH! the scroll! its so powerful!!","_ho_wOAH! the scroll! it_ho_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@14:1","why did they put the trap's solution in the same room too? whatever.","_ho_why did they put the_ho_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@14:2","explorer.","_ho_explorer._ho_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@15:0","explorer.","_ho_explorer._ho_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@15:1","i feel that this is where we part ways.","_ho_i feel that this is _ho_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@15:2","go be useful to the world! i will keep searching these ruins.","_yar_go be useful to the _yar_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@15:3","i know weve spent a lot of time together and you might miss me, but youve got this!","_yar_i know weve spent a _yar_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@15:4","good luck out there <33","_yar_good luck out there _yar_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@16:0","omg! explorer youre back!!!","_yar_omg! explorer youre _yar_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@16:1","this temple is so cool, i feel like im in a dream!","_arrr_this temple is so co_arrr_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@16:2","while you were gone, ive been excavating these rocks","_arrr_while you were gone,_arrr_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@16:3","im sure theres some fossils or history or-","_arrr_im sure theres some _arrr_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@16:4","wait.","_arrr_wait._arrr_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@16:5","did you just say. theres. a portal?","_yar_did you just say. th_yar_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@16:6","like?? a portal to the past????","_arrr_like?? a portal to t_arrr_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@16:7","like timE TRAVEL?? ITS POSSIBLE??? ITS TOO GOOD TO BE TRUEEeeEEe","_ho_like timE TRAVEL?? I_ho_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@17:0","...","_arrr_..._arrr_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@2:0","an oasis! something BIG awaits!","_arrr_an oasis! something _arrr_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@3:0","hohoo i can feel the temple getting closer, theres so much magic in this area!","_arrr_hohoo i can feel the_arrr_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@4:0","chad's in that casino? ugh whatever","_arrr_chad's in that casin_arrr_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@5:0","woah explorer you dont look so good...","_yar_woah explorer you do_yar_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@5:1","wh- wha- you can see the past?? O_o","_yar_wh- wha- you can see_yar_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@5:2","i sure wish i could see the past... would make my job a lot easier","_arrr_i sure wish i could _arrr_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@6:0","look! this is it! ruins from the wizarding era!","_arrr_look! this is it! ru_arrr_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@6:1","well... half of it anyways.","_ho_well... half of it a_ho_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@6:2","no ones quite sure where the temple it came from, or how it survived. but anyway.","_ho_no ones quite sure w_ho_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@6:3","the <#ff9040>Scroll of Realigning</color> must be inside! its said you can control the world with it.","_yar_the <#ff9040>Scroll _yar_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@6:4","ill race you to the scroll, finders keepers!","_yar_ill race you to the _yar_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@6:5","anyways... check out this tablet!","_ho_anyways... check out_ho_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@7:0","here! its about the scroll...","_yar_here! its about the _yar_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@7:1","saving... loading... yeah, yeah... ah! this should do something...","_arrr_saving... loading..._arrr_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@8:0","woah... everything shuffled!","_yar_woah... everything s_yar_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@8:1","tbh i kinda expected that... but! youll need to fix this to uncover the temple's entrance!","_yar_tbh i kinda expected_yar_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@8:2","youve done this before! <wavy>fix the desert</wavy>!","_ho_youve done this befo_ho_",
"Map/EightPuzzle/STile (1)/Objects/Archeologist@9:0","omg the temple! it exists! the power to fix other worlds may be inside.","_ho_omg the temple! it e_ho_",
"Map/EightPuzzle/STile (1)/Objects/Crocodile@0:0","Heya there! Can you help me find the oasis? I'm planning something BIG.","_arrr_Heya there! Can you _arrr_",
"Map/EightPuzzle/STile (1)/Objects/Crocodile@1:0","Ya found it! Can ya connect the river so I can swim over?","_yar_Ya found it! Can ya _yar_",
"Map/EightPuzzle/STile (1)/Objects/Crocodile@10:0","What? Told ya it'd be a surprise.","_ho_What? Told ya it'd b_ho_",
"Map/EightPuzzle/STile (1)/Objects/Crocodile@2:0","Awww yeah!","_ho_Awww yeah!_ho_",
"Map/EightPuzzle/STile (1)/Objects/Crocodile@3:0","Listen, it's Gazelle's birthday today. I'm tryna throw a surprise party here.","_yar_Listen, it's Gazelle_yar_",
"Map/EightPuzzle/STile (1)/Objects/Crocodile@3:1","Could you get my friends, Baboon and Jackal? Then Gazelle last!","_yar_Could you get my fri_yar_",
"Map/EightPuzzle/STile (1)/Objects/Crocodile@3:2","I'd be swimming in de'Nile if I said I knew where they were. ","_arrr_I'd be swimming in d_arrr_",
"Map/EightPuzzle/STile (1)/Objects/Crocodile@4:0","You're a great investi-gator! Here, take this for finding Baboon!","_arrr_You're a great inves_arrr_",
"Map/EightPuzzle/STile (1)/Objects/Crocodile@4:1","Heard Jackal prefers to personally vett his bones before he switches.","_yar_Heard Jackal prefers_yar_",
"Map/EightPuzzle/STile (1)/Objects/Crocodile@5:0","Well, baboon's still paranoid as usual, huh. Bring him over wouldja?","_yar_Well, baboon's still_yar_",
"Map/EightPuzzle/STile (1)/Objects/Crocodile@6:0","What're you doing with that rope?","_ho_What're you doing wi_ho_",
"Map/EightPuzzle/STile (1)/Objects/Crocodile@7:0","Nice, everyone's here! Here's the other piece.","_arrr_Nice, everyone's her_arrr_",
"Map/EightPuzzle/STile (1)/Objects/Crocodile@8:0","Now we just need Gazelle and it's <wavy>PARTY TIME!</wavy>","_arrr_Now we just need Gaz_arrr_",
"Map/EightPuzzle/STile (2)/All Tile Maps/Tile Maps/Decorations/Palm1 Variant (1)/StuckHolder/BirdNamedParty@0:0","Hi bestie.","_yar_Hi bestie._yar_",
"Map/EightPuzzle/STile (2)/All Tile Maps/Tile Maps/Decorations/Palm1 Variant (1)/StuckHolder/BirdNamedParty@1:0","It's almost time for the PARTY! I can't wait!","_ho_It's almost time for_ho_",
"Map/EightPuzzle/STile (2)/All Tile Maps/Tile Maps/Decorations/Palm1 Variant (1)/StuckHolder/BirdNamedParty@2:0","Man, I love parties!","_yar_Man, I love parties!_yar_",
"Map/EightPuzzle/STile (2)/All Tile Maps/Tile Maps/Decorations/Palm1 Variant (1)/StuckHolder/BirdNamedParty@3:0","Youch. Do we need a doctor?","_ho_Youch. Do we need a _ho_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@0:0","I'd love to party, but...","_ho_I'd love to party, b_ho_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@0:1","I am NOT walking there on the ground. Do you know how dangerous that is??","_yar_I am NOT walking the_yar_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@0:2","Scorpions, quicksand, cactuses, bandits... these are all threats on the ground!","_arrr_Scorpions, quicksand_arrr_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@0:3","I'm sure there's a way to connect me to some tree by the party.","_yar_I'm sure there's a w_yar_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@1:0","See?! Not sturdy at all.","_ho_See?! Not sturdy at _ho_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@10:0","Oh... the ground isn't so bad after all.","_arrr_Oh... the ground isn_arrr_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@10:1","Guess I'll hang around here 'till the party.","_yar_Guess I'll hang arou_yar_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@11:0","Guess I'll hang around here 'till the party.","_arrr_Guess I'll hang arou_arrr_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@12:0","Surprise!","_yar_Surprise!_yar_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@13:0","Nap time for me.","_ho_Nap time for me._ho_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@2:0","A rope bridge... that doesn't look too stable.","_ho_A rope bridge... tha_ho_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@2:1","Could you test it by shaking it with that land magic?","_arrr_Could you test it by_arrr_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@3:0","Again? Try shaking it with that land magic.","_ho_Again? Try shaking i_ho_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@4:0","Hmm... try shaking it <var>desertRemainingShakeDirection</var> too, just to be safe.","_ho_Hmm... try shaking i_ho_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@5:0","Okay, I suppose it looks stable enough... Let me make my way over...","_ho_Okay, I suppose it l_ho_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@5:1","Carefully...","_ho_Carefully..._ho_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@6:0","WOAH! I- I think I saw a- AH!","_arrr_WOAH! I- I think I s_arrr_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@6:1","Oh my god I think there's a sharp rock under me too!","_ho_Oh my god I think th_ho_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@6:2","and is that... SAND?!?","_arrr_and is that... SAND?_arrr_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@6:3","Nonononono I can't I can't keep going.","_yar_Nonononono I can't I_yar_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@7:0","<jitter>STOP THAT WHAT ARE YOU DOING?!</jitter>","_yar_<jitter>STOP THAT WH_yar_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@8:0","<jitter>I'M GONNA FALL OFF IF YOU KEEP SHAKING IT</jitter>","_ho_<jitter>I'M GONNA FA_ho_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@9:0","aH!","_arrr_aH!_arrr_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree@Horizontal:0","horizontally","_arrr_horizontally_arrr_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree@Vertical:0","vertically","_arrr_vertically_arrr_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/Coordinator@0:0","The excavating temple diving crew is almost ready!","_ho_The excavating templ_ho_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/Coordinator@0:1","We were picking up traces of one of the magic gems there.","_yar_We were picking up t_yar_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/Coordinator@1:0","Hmmm... were behind schedule for excavating.","_arrr_Hmmm... were behind _arrr_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/Coordinator@2:0","Wh-what?! A heist?!","_ho_Wh-what?! A heist?!_ho_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/VIP Bro@0:0","Studies suggest there are all kinds of relics still down there!","_ho_Studies suggest ther_ho_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/VIP Bro@1:0","I hope there are dinosaurs too.","_arrr_I hope there are din_arrr_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/VIP Bro@2:0","Good heavens, what are you doing?","_ho_Good heavens, what a_ho_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@0:0","Raaaaa! Stay away from my boness!","_ho_Raaaaa! Stay away fr_ho_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@0:1","Party? Rahaha, I go if you find me nice, new bone.","_yar_Party? Rahaha, I go _yar_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@1:0","Rahaha that bone is perfect! ","_yar_Rahaha that bone is _yar_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@1:1","Hmm... Too high... Can't reach... Can you give boost? I will jump on time!","_yar_Hmm... Too high... C_yar_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@2:0","Need that old bone...","_arrr_Need that old bone.._arrr_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@2:1","Use land magic! Boost me to bone!","_arrr_Use land magic! Boos_arrr_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@3:0","Rah! More! More boost!","_ho_Rah! More! More boos_ho_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@4:0","RAAHHHHHHHH!!","_ho_RAAHHHHHHHH!!_ho_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@5:0","Look good? I dressed for party now. Bring party over here!","_yar_Look good? I dressed_yar_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@6:0","RAAAAAAAA! Party time!","_yar_RAAAAAAAA! Party tim_yar_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@7:0","Don't break my fashion bone, rahaha!","_arrr_Don't break my fashi_arrr_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@8:0","SURPRISE! RAHAHAHAHAHA!","_ho_SURPRISE! RAHAHAHAHA_ho_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@9:0","Party over..?","_yar_Party over..?_yar_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@9:1","Rah, I always overdress...","_yar_Rah, I always overdr_yar_",
"Map/EightPuzzle/STile (5)/Objects/Bartender@0:0","Hey feller, welcome to Slideways. Have a good time now!","_arrr_Hey feller, welcome _arrr_",
