"Localization files are formatted like CSV so they can be easily edited,
however formatting has strict rules for easy parsing. Most of these rules
are already handled by Excel / Libre / etc., so you don't have to worry
"Map/EightPuzzle/MagitechSTile (1)/Objects/Chad@5:5","What I could do, huh?","_ho_What I could do, huh?_ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Chad@6:0","What I could do, huh?","_ho_What I could do, huh?_ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Chad@7:0","Explorer! I have changed my ways.","_ho_Explorer! I have changed my ways._ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Chad@7:1","The great Chad will now be of service to you!","_ho_The great Chad will now be of service to you!_ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Chad@7:2","Lead the way, Explorer. We shall accomplish great things, together.","_ho_Lead the way, Explorer. We shall accomplish great things, together._ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Chad@8:0","Ha! This foreman was no match for my irresistible charm.","_ho_Ha! This foreman was no match for my irresistible charm._ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Chad@8:1","You got the goods right? Turning on the laser was a piece of cake.","_ho_You got the goods right? Turning on the laser was a piece of cake._ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Chad@8:2","Lead the way, explorer. Our journey continues!","_ho_Lead the way, explorer. Our journey continues!_ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Chad@9:0","<var>MiscChadFollowPlayerChirp</var>","_ho_<var>MiscChadFollowPlayerChirp</var>_ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@0:0","No, no... I've traversed the fabric of time on my own. A time portal, you say?","_ho_No, no... I've traversed the fabric of time on my own. A time portal, you say?_ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@0:1","A permanent gateway through time, how positively fascinating! Maybe, I can help?","_ho_A permanent gateway through time, how positively fascinating! Maybe, I can help?_ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@0:2","Lochui-a-kee, benestratum, agra booly!","_ho_Lochui-a-kee, benestratum, agra booly!_ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@0:3","Thanks, I coul-","_ho_Thanks, I coul-_ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@1:0","Hmph, what a strange man.","_ho_Hmph, what a strange man._ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@2:0","I'm bullish on our plan... these ""scientists"" are impressively capable!","_ho_I'm bullish on our plan... these ""scientists"" are impressively capable!_ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@3:0","Home, sweet home.","_ho_Home, sweet home._ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@4:0","Ignis! Galvic! Lend me your aid.","_ho_Ignis! Galvic! Lend me your aid._ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@4:1","Friends, I've come from the future. Rally everyone; we must depart at once!","_ho_Friends, I've come from the future. Rally everyone; we must depart at once!_ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@5:0","Melanie, my dear... you're going to have to leave your castle...","_ho_Melanie, my dear... you're going to have to leave your castle..._ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@5:1","I know you've made a lifetime's worth of memories here; this is the best result I could come up with.","_ho_I know you've made a lifetime's worth of memories here; this is the best result I could come up with._ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@6:0","My fellow wizarding compatriots... I bring great and terrible news!","_ho_My fellow wizarding compatriots... I bring great and terrible news!_ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@6:1","The impending disaster, one sure to spell an end for humanity,","_ho_The impending disaster, one sure to spell an end for humanity,_ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@6:10","Your memories...","_ho_Your memories..._ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@6:11","They'll be annihilated in the coming week.","_ho_They'll be annihilated in the coming week._ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@6:12","I'm truly sorry... I've explored every possibility and this was the only solution.","_ho_I'm truly sorry... I've explored every possibility and this was the only solution._ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@6:13","I hope you'll accept this outcome.","_ho_I hope you'll accept this outcome._ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@6:2","The ancient meteor, heading straight to this location!","_ho_The ancient meteor, heading straight to this location!_ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@6:3","Through trials and tough times, I've found the way to save everyone!","_ho_Through trials and tough times, I've found the way to save everyone!_ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@6:4","The ""scientists"" and I have managed to PERFECT the art of time travel.","_ho_The ""scientists"" and I have managed to PERFECT the art of time travel._ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@6:5","<wavy>We shall seek shelter in the future!</wavy>","_ho_<wavy>We shall seek shelter in the future!</wavy>_ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@6:6","Having worked with them personally, believe me when I say they are compassionate beyond belief.","_ho_Having worked with them personally, believe me when I say they are compassionate beyond belief._ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@6:7","It will be difficult, but I believe we can educate one another, and become one people!","_ho_It will be difficult, but I believe we can educate one another, and become one people!_ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@6:8","But... regrettably...","_ho_But... regrettably..._ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Fezziwig@6:9","Your homes...","_ho_Your homes..._ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Portal Operator 2@0:0","Wait, you're from the past! Did you slip in while the portal was opened?","_ho_Wait, you're from the past! Did you slip in while the portal was opened?_ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Portal Operator 2@0:1","On your own?? How- uh, did you travel through time on your own?","_ho_On your own?? How- uh, did you travel through time on your own?_ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Portal Operator 2@0:2","We developed this gun to shoot portals, but we're struggling to keep them stable.","_ho_We developed this gun to shoot portals, but we're struggling to keep them stable._ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Portal Operator 2@0:3","Holy crap, you're amazing!","_ho_Holy crap, you're amazing!_ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Portal Operator 2@0:4","Hey! Where are you going with that!","_ho_Hey! Where are you going with that!_ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Portal Operator 2@0:5","Oh man, I knew I should've kept a closer eye on that gun.","_ho_Oh man, I knew I should've kept a closer eye on that gun._ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Portal Operator 2@1:0","You should be careful near that portal. We can't be sure it's stable!","_ho_You should be careful near that portal. We can't be sure it's stable!_ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Portal Operator 2@2:0","All this past and present is so confusing.","_ho_All this past and present is so confusing._ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Portal Operator 2@2:1","Changing the past affects the future, but changing the future doesn't affect the past.","_ho_Changing the past affects the future, but changing the future doesn't affect the past._ho_",
"Map/EightPuzzle/MagitechSTile (1)/Objects/Portal Operator 2@3:0","All of your friends are here!","_ho_All of your friends are here!_ho_",
"Map/EightPuzzle/MagitechSTile (2) Past/Objects/Explosives Man@0:0","Destroy the rocks? Rig up explosives and use the laser!","_ho_Destroy the rocks? Rig up explosives and use the laser!_ho_",
"Map/EightPuzzle/MagitechSTile (2) Past/Objects/Explosives Man@0:1","Watch 'em go kaBOOM!","_ho_Watch 'em go kaBOOM!_ho_",
"Map/EightPuzzle/MagitechSTile (2) Past/Objects/Explosives Man@1:0","Oh... Erm...","_ho_Oh... Erm..._ho_",
"Map/EightPuzzle/MagitechSTile (2) Past/Objects/Explosives Man@2:0","There're some real funny fellas 'round here, huh.","_ho_There're some real funny fellas 'round here, huh._ho_",
"Map/EightPuzzle/MagitechSTile (2) Past/Objects/Explosives Man@2:1","Think any of 'em know explosion magic?","_ho_Think any of 'em know explosion magic?_ho_",
"Map/EightPuzzle/MagitechSTile (2) Past/Objects/NPC Bomb Sign@0:1"," ...","_ho_ ..._ho_",
"Map/EightPuzzle/MagitechSTile (2) Past/Objects/NPC Bomb Sign@1:0","Oh, you're wondering why it didn't explode?","_ho_Oh, you're wondering why it didn't explode?_ho_",
"Map/EightPuzzle/MagitechSTile (2) Past/Objects/NPC Bomb Sign@1:1","I've been preparing this just for you.","_ho_I've been preparing this just for you._ho_",
"Map/EightPuzzle/MagitechSTile (2) Past/Objects/NPC Bomb Sign@1:2","Check it!","_ho_Check it!_ho_",
"Map/EightPuzzle/MagitechSTile (2) Past/Objects/NPC Bomb Sign@2:0","That was cool!! Right?!","_ho_That was cool!! Right?!_ho_",
"Map/EightPuzzle/MagitechSTile (2) Past/Objects/NPC Bomb Sign@2:1","Right..?","_ho_Right..?_ho_",
"Map/EightPuzzle/MagitechSTile (2)/Objects/Foreman@0:0","What the hell's the mattah with ya!","_ho_What the hell's the mattah with ya!_ho_",
"Map/EightPuzzle/MagitechSTile (2)/Objects/Foreman@0:1","You can't just leave this lasah on! You know how much powah that thing uses?","_ho_You can't just leave this lasah on! You know how much powah that thing uses?_ho_",
"Map/EightPuzzle/MagitechSTile (2)/Objects/Foreman@0:2","We're fighting faw scraps of electricity down at the factory!","_ho_We're fighting faw scraps of electricity down at the factory!_ho_",
"Map/EightPuzzle/MagitechSTile (2)/Objects/Foreman@0:3","And do you know how dangerous that is? someone could lose an ahm!","_ho_And do you know how dangerous that is? someone could lose an ahm!_ho_",
"Map/EightPuzzle/MagitechSTile (2)/Objects/Foreman@0:4","Don't tuhn this lasah back on, okay?","_ho_Don't tuhn this lasah back on, okay?_ho_",
"Map/EightPuzzle/MagitechSTile (2)/Objects/Foreman@1:0","Hey you theyah, weeuh you the one who tuhned this on?","_ho_Hey you theyah, weeuh you the one who tuhned this on?_ho_",
"Map/EightPuzzle/MagitechSTile (2)/Objects/Foreman@1:1","Wehll don't do that!!","_ho_Wehll don't do that!!_ho_",
"Map/EightPuzzle/MagitechSTile (2)/Objects/Foreman@2:0","Huh I gyuess uh, we can leave the lasah on for a bit.","_ho_Huh I gyuess uh, we can leave the lasah on for a bit._ho_",
"Map/EightPuzzle/MagitechSTile (2)/Objects/Foreman@3:0","My rawket's ready? Hawp in, you desahve it!","_ho_My rawket's ready? Hawp in, you desahve it!_ho_",
"Map/EightPuzzle/MagitechSTile (2)/Objects/Laser Operator@0:0","Our super-laser packs quite a punch! We're running some tests on its power.","_ho_Our super-laser packs quite a punch! We're running some tests on its power._ho_",
"Map/EightPuzzle/MagitechSTile (2)/Objects/Laser Operator@0:1","Can you get me some oil so I can verify its impact?","_ho_Can you get me some oil so I can verify its impact?_ho_",
"Map/EightPuzzle/MagitechSTile (2)/Objects/Laser Operator@1:0","Wow! Lasers are so cool!!","_ho_Wow! Lasers are so cool!!_ho_",
"Map/EightPuzzle/MagitechSTile (2)/Objects/Laser Operator@2:0","Haha, I'm sure that's not a problem.","_ho_Haha, I'm sure that's not a problem._ho_",
"Map/EightPuzzle/MagitechSTile (2)/Objects/Laser Operator@3:0","Sorry sir...","_ho_Sorry sir..._ho_",
"Map/EightPuzzle/MagitechSTile (2)/Objects/Laser Operator@3:1","Yes, sir.","_ho_Yes, sir._ho_",
"Map/EightPuzzle/MagitechSTile (2)/Objects/Laser Operator@4:0","Sorry man... we gotta leave the laser off.","_ho_Sorry man... we gotta leave the laser off._ho_",
"Map/EightPuzzle/MagitechSTile (2)/Objects/Laser Operator@4:1","It would take an incredibly charming man to convince him otherwise.","_ho_It would take an incredibly charming man to convince him otherwise._ho_",
"Map/EightPuzzle/MagitechSTile (2)/Objects/Laser Operator@5:0","My love for lasers will overcome all my problems in life!","_ho_My love for lasers will overcome all my problems in life!_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/NPC Bomb Sign@0:0","This time I'm going all out!","_ho_This time I'm going all out!_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/NPC Bomb Sign@1:0","Ready?","_ho_Ready?_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/NPC Bomb Sign@1:1","Boom.","_ho_Boom._ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/NPC Bomb Sign@2:0","What? You want more?","_ho_What? You want more?_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@0:0","This <wavy>idiot</wavy> insinuated I was too short to be a wizard!","_ho_This <wavy>idiot</wavy> insinuated I was too short to be a wizard!_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@0:1","A DUEL will settle this finely.","_ho_A DUEL will settle this finely._ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@0:2","Hand me that Shield Generator, and his spells will be null against me.","_ho_Hand me that Shield Generator, and his spells will be null against me._ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@0:3","He'll stand no chance! Hahaha!","_ho_He'll stand no chance! Hahaha!_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@1:0","Drat... I'm back on his level.","_ho_Drat... I'm back on his level._ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@1:1","Get me back my Shield! I can regain the advantage then.","_ho_Get me back my Shield! I can regain the advantage then._ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@2:0","aHA! Who's too short now?","_ho_aHA! Who's too short now?_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@2:1","You stand no chance against this fireball!","_ho_You stand no chance against this fireball!_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@3:0","Now we're on even footing! And it seems we've reached an stalemate...","_ho_Now we're on even footing! And it seems we've reached an stalemate..._ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@3:1","What say we call it a truce.","_ho_What say we call it a truce._ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@3:2","Perhaps fire and lightning aren't so different after all.","_ho_Perhaps fire and lightning aren't so different after all._ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@4:0","These kerfuffles are truly brash aren't they?","_ho_These kerfuffles are truly brash aren't they?_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@4:1","I propose we team up! Knowledge is the true sign of class. ","_ho_I propose we team up! Knowledge is the true sign of class. _ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@5:0","These kerfuffles are truly brash aren't they?","_ho_These kerfuffles are truly brash aren't they?_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@5:1","Knowledge is the true sign of class. Let us team up!","_ho_Knowledge is the true sign of class. Let us team up!_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@6:0","These kerfuffles are truly brash aren't they?","_ho_These kerfuffles are truly brash aren't they?_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@6:1","Knowledge is the true sign of class. Let us team up!","_ho_Knowledge is the true sign of class. Let us team up!_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@7:0","Is it true, Fezziwig? It's possible?","_ho_Is it true, Fezziwig? It's possible?_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@8:0","Aha! This ""Museum"" will be a fine location to store my newly developed relics.","_ho_Aha! This ""Museum"" will be a fine location to store my newly developed relics._ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@0:0","I just said what that girl at the bar said.","_ho_I just said what that girl at the bar said._ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@1:0","Uh oh, lil bro is upset.","_ho_Uh oh, lil bro is upset._ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@1:1","I'm not gonna win this fight if he has the Shield Generator.","_ho_I'm not gonna win this fight if he has the Shield Generator._ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@2:0","Woah, I'm toast without protection.","_ho_Woah, I'm toast without protection._ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@2:1","Is it getting hot in here or is that just me?","_ho_Is it getting hot in here or is that just me?_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@3:0","Ha! You can't get me anymore!","_ho_Ha! You can't get me anymore!_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@3:1","Now perish before my lightning spell!","_ho_Now perish before my lightning spell!_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@4:0","Damn you! Now I'll never win this battle. Perhaps the time has come for a new approach.","_ho_Damn you! Now I'll never win this battle. Perhaps the time has come for a new approach._ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@4:1","A truce it is!","_ho_A truce it is!_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@4:2","Now that you say it, our combined powers would be unstoppable!","_ho_Now that you say it, our combined powers would be unstoppable!_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@5:0","Don't worry, with our efforts combined, we'll pave the way for fire and lightning.","_ho_Don't worry, with our efforts combined, we'll pave the way for fire and lightning._ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@6:0","Don't worry, with our efforts combined, we'll pave the way for fire and lightning.","_ho_Don't worry, with our efforts combined, we'll pave the way for fire and lightning._ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@7:0","Don't worry, with our efforts combined, we'll pave the way for fire and lightning.","_ho_Don't worry, with our efforts combined, we'll pave the way for fire and lightning._ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@8:0","Radical!","_ho_Radical!_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@9:0","Whatever you say lil bro.","_ho_Whatever you say lil bro._ho_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@0:0","Two wizards had a legendary duel here, but unfortunately they both died.","_ho_Two wizards had a legendary duel here, but unfortunately they both died._ho_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@0:1","Imagine what they could have done together, with the power of friendship!","_ho_Imagine what they could have done together, with the power of friendship!_ho_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@0:2","I have spots for the Shield Generator and a Gem they would have created.","_ho_I have spots for the Shield Generator and a Gem they would have created._ho_",
