"Localization files are formatted like CSV so they can be easily edited,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@1:0,Can you check on <var>Cat</var> outside?,你该出门看看<var>Cat</var>怎样了,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@2:0,Wha- What's happening?,这-这是怎么回事？,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@2:1,<var>CatUpper</var> NOOO,<var>CatUpper</var>！别走！！,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@2:2,W-who is taking you away?? Why??,你为什么在天上？？你快下来！,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@3:0,Oh honey... you have to bring back <var>Cat</var>! I'll research what caused all this...,甜心...我们必须把<var>Cat</var>带回来！至于它为什么飞走，我可得好好研究一下...,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@3:1,It's even <var>Cat</var>'s birthday tomorrow.,真不巧，明天可是<var>Cat</var>的生日。,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@4:0,There's some global phenomenon that started last night.,昨晚闹了个世界性的大新闻。,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@4:1,"Some people online have been calling it the ""Cataclysm"".",有些人管它叫“灾变”。,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@4:2,"Parts of the world are missing, obviously.",很多地方突然就莫名失踪了。,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@4:3,There's also some magic barrier that won't let anything fall into these missing parts though.,而且,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@4:4,I think that it all came from that Artifact you brought back last night...,我觉得这可能都和那个古遗物相关。。。,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@4:5,One good thing about this is that everyone is still relatively calm about this.,还好人们现在还相对冷静。,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@4:6,Maybe another effect of the Artifact...,--这也可能是那个遗物的影响。,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@4:7,I'm going to keep investigating here.,我要再好好调查调查这里。,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@4:8,"You should go find <var>Cat</var>, who knows what's happening to them.",你该去找找<var>Cat</var>，我担心它现在怎样了。,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@5:0,Isn't this ol' Cathy's cat? She has a ton of cats.,这不是老凯茜的猫吗？她养了一大堆猫。,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@5:1,"Oh, she might know where <var>Cat</var> is!",也许她知道<var>Cat</var>在哪！,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@5:2,Sigh... everything reminds me of them.,哎。。。我想<var>Cat</var>了。,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@6:0,Isn't this ol' Cathy's cat? I think her three cats are out again.,这不是老凯茜的猫吗？她养了一大堆猫。,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@6:1,"Oh, she might know where <var>Cat</var> is!",也许她知道<var>Cat</var>在哪！,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@6:2,Sigh... everything reminds me of them.,哎。。。我想<var>Cat</var>了。,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@7:0,I just realized.,<var>Cat</var>在外面也没人喂。,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@7:1,Has anyone been feeding <var>Cat</var>?,好担心它。。。,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@8:0,What??,啊？,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@8:1,WHAT????,什么？？？,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@8:2,Aliens?? Took <var>Cat</var>??,<var>Cat</var>被外星人拐跑了？！！,
Map/Village 8Puzzle/STile (1)/All Tile Maps/House Tile Maps/Decorations/Exploresse@8:3,They exist??,它们存在么？,
Map/Village 8Puzzle/STile (1)/Objects/Romeo@0:0,"Juliet, my love, wherefore art thou?!",哦，朱丽叶，我的爱人，你在哪里？,
Map/Village 8Puzzle/STile (1)/Objects/Romeo@1:0,"Juliet, my love, wherefore art thou?!",哦，朱丽叶，我亲爱的朱丽叶，你到底在哪里？,
Map/Village 8Puzzle/STile (1)/Objects/Romeo@2:0,"Please bring my beloved back, lest I drink this poison!",快帮我找回朱丽叶，不然我就要服毒自尽！,
Map/Village 8Puzzle/STile (1)/Objects/Romeo@2:1,"Your cat? I care not! Where art thou, Juliet?!",谁管你的猫。。。朱丽叶，你在哪里啊！,
Map/Village 8Puzzle/STile (1)/Objects/Romeo@3:0,"Please bring my beloved back, lest I drink this poison!",陌生人，快帮我找回朱丽叶，不然我服毒自尽！,
Map/Village 8Puzzle/STile (1)/Objects/Romeo@4:0,"Tybalt, you swine! Where have you taken Juliet?
",提伯尔特，你这该死的畜生！你把朱丽叶带去哪里了？！,
Map/Village 8Puzzle/STile (1)/Objects/Romeo@5:0,"Oh Juliet! I'll
never leave
you again.","哦，朱丽叶，我们
再也不要分别！
",
Map/Village 8Puzzle/STile (1)/Objects/Romeo@6:0,"Juliet, will you
be mine?
","朱丽叶，我们
白头到老好么？
",
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@0:0,i wonder what these ruins mean... and where they're from?,这些遗址背后到底隐藏着什么？我很好奇！,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@0:1,woah! where'd you get that artifact? can i see it?,伙伴，你这是哪里拿到的宝贝？给我看看！,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@0:2,omg wait! check if this tile fits in.,等等，你看看这块地能不能拼进去,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@1:0,it totally does!,机智！,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@1:1,can i try it out? :3,我能试试吗？嘿嘿嘿：3,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@1:2,no..? finders keepers i guess.,你怎么这么小气：<,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@1:3,wait. that tile was mine.,等等，这块地是我的！,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@1:4,sigh...,哎。。。,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@10:0,the caves await.,洞穴在等着我们,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@10:1,i heard there are more relics in there. im gonna follow the trail to the source.,听说那里面有更多的遗物，我一定要进去看看。,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@11:0,...,...,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@2:0,so... what about these ruins.,所以，这些遗址。。。,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@3:0,"aha! it looks like those ruins pieces might connect.
","懂了，这几块遗址应该连在一起！
",
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@4:0,an arrow? it must lead to a relic!,箭头？它肯定指向宝藏！,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@4:1,how do i get there?,我怎么到这里来了？,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@4:2,this way? no...,这里吗？好像不是。。。,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@4:3,over here?,这里？,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@4:4,aHh im so lost! everything keeps moving!,天旋地转~我好晕~~~,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@4:5,you! follow that arrow!,快跟着那些箭头！,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@5:0,now these glyphs... we just need to find the final fragment.,让我看看。。。我们应该只差最后一块遗址了。,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@6:0,tyy! now let me take a look...,蟹蟹~给我瞅瞅0.0,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@6:1,wOAH! everything is shakingggg,牛X！震天动地！,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@7:0,aMAZING! did you see that?!,你看见刚才了吗？！,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@7:1,shoot! i got a bit carried away didn't i,淦，我刚才有些分心了，是不是。。,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@7:2,we might need your artifact to <wavy>fix the village</wavy>.,总之，我们需要这个宝贝来<wavy>修复村庄</wavy>.,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@8:0,wow! you'd make a great assistant!,我去，你真是个好帮手！,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@8:1,im gonna continue exploring the caves up north. you should come!!,我去北边的洞穴探险啦，你真该跟我一起！！,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@8:2,make sure to grab a map from the Mayor!,别忘了去村长那里要张地图！,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@8:3,make sure to grab a map from the Mayor!,别忘了去村长那里要张地图！,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@9:0,stand clear!!,立正！！,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@9:1,the caves await.,洞穴在等着我们！,
Map/Village 8Puzzle/STile (2)/Objects/Archeologist@9:2,i heard there are more relics in there. im gonna follow the trail to the source.,听说那里面有更多的遗物，我一定要进去看看。,
Map/Village 8Puzzle/STile (3)/Objects/Archibald@0:0,Not so fast squirt!,慢着点儿，小崽子！,
Map/Village 8Puzzle/STile (3)/Objects/Archibald@0:1,"Get me some coffee first, damn youngin. Head to the beach...",先给爷端杯咖啡，我把它落在沙滩上了。,
Map/Village 8Puzzle/STile (3)/Objects/Archibald@1:0,Not so fast squirt!,慢着点儿，小崽子！,
Map/Village 8Puzzle/STile (3)/Objects/Archibald@1:1,"Get me some coffee- Already grabbed it, eh?",先给爷端杯—欸，已经拿来了？,
Map/Village 8Puzzle/STile (3)/Objects/Archibald@1:2,"Hmph, already cold.",淦，这玩意儿早凉了。。。,
Map/Village 8Puzzle/STile (3)/Objects/Archibald@2:0,Finally my damn coffee… Took you long enough.,可算来了，够慢的。,
Map/Village 8Puzzle/STile (3)/Objects/Archibald@3:0,"Screw off, kid.",滚吧，小犊子。,
Map/Village 8Puzzle/STile (4)/Objects/Kevin@0:0,Help! My buoys have gotten tangled up. Can you help untangle them?,嗨呀，我的浮标都缠住了！能帮我解开他们吗？,
Map/Village 8Puzzle/STile (4)/Objects/Kevin@1:0,Thanks! I'll be at the beach some time soon.,感激不尽！我正赶去沙滩。,
Map/Village 8Puzzle/STile (4)/Objects/Kevin@1:1,Rumor is there are new fish in the water.,传言说,
Map/Village 8Puzzle/STile (4)/Objects/Kevin@2:0,"Was gonna hit the ocean soon, but my boating license expired.",我本来要出海，可驾照过期了。,
Map/Village 8Puzzle/STile (4)/Objects/Kevin@3:0,"You've got your license! Hurry on now, let's set sail!",你有驾照吧？快，我们出航！,
Map/Village 8Puzzle/STile (4)/Objects/Kevin@4:0,...,...,
Map/Village 8Puzzle/STile (5)/All Tile Maps/House Tile Maps/Decorations/Dear Player Sign@0:0,"Dear Player,",尊敬的玩家，,
Map/Village 8Puzzle/STile (5)/All Tile Maps/House Tile Maps/Decorations/Dear Player Sign@0:1,"No, this cat is not used in the upcoming puzzles.",这只猫咪与之后的解迷无关。,
Map/Village 8Puzzle/STile (5)/All Tile Maps/House Tile Maps/Decorations/Dear Player Sign@0:2,"However, we will permit you to keep him for emotional support.",但我们鼓励您与它增进情感。,
Map/Village 8Puzzle/STile (5)/All Tile Maps/House Tile Maps/Decorations/Dear Player Sign@0:3,Please use him responsibly.,不过。。。请务必轻拿轻放。,
Map/Village 8Puzzle/STile (5)/All Tile Maps/House Tile Maps/Decorations/Dear Player Sign@0:4,"Sincerely, the Devs.",敬上，开发员们,
Map/Village 8Puzzle/STile (5)/Objects/Juliet@0:0,"My lover, my darling! Please bring him back lest I stab myself!",求你带回我那亲爱的罗密欧，不然我要一刀捅死自己！,
Map/Village 8Puzzle/STile (5)/Objects/Juliet@1:0,Romeo? Wherefore art thou Romeo?,罗密欧，你在哪里啊？罗密欧！,
Map/Village 8Puzzle/STile (5)/Objects/Juliet@2:0,"Oh Romeo! You 
will never 
leave my 
sight again.","哦，罗密欧，你
再不要离开我的视线。
永远不要。",
Map/Village 8Puzzle/STile (5)/Objects/Juliet@3:0,"Yes, oh
my God, yes!","上帝啊，亲爱的，
那当然！",
Map/Village 8Puzzle/STile (6)/Objects/Pierre@0:0,"The fish aren't coming upstream anymore, I'll be out a job!","The fish aren't coming upstream anymore, I'll be out a job!",
Map/Village 8Puzzle/STile (6)/Objects/Pierre@0:1,"I could really use a fish right now, fish right now.
","I could really use a fish right now, fish right now.
",
Map/Village 8Puzzle/STile (6)/Objects/Pierre@1:0,"Ah, the ocean! If only I knew how to fish the open seas.","Ah, the ocean! If only I knew how to fish the open seas.",
Map/Village 8Puzzle/STile (6)/Objects/Pierre@1:1,"But alas, I can only fish the river by the waterfall.","But alas, I can only fish the river by the waterfall.",
Map/Village 8Puzzle/STile (6)/Objects/Pierre@2:0,The river's together. Is there a traffic jam downstream?,The river's together. Is there a traffic jam downstream?,
Map/Village 8Puzzle/STile (6)/Objects/Pierre@2:1,Something fishy is going on here...,Something fishy is going on here...,
Map/Village 8Puzzle/STile (6)/Objects/Pierre@3:0,The fish are coming back! Time to whip out the old pole.,The fish are coming back! Time to whip out the old pole.,
Map/Village 8Puzzle/STile (6)/Objects/Pierre@4:0,"Heard there was one in the caves, but also pirates. Scary!","Heard there was one in the caves, but also pirates. Scary!",
Map/Village 8Puzzle/STile (6)/Objects/Pierre@5:0,"Good luck out there, say hi to <var>Cat</var>.","Good luck out there, say hi to <var>Cat</var>.",
Map/Village 8Puzzle/STile (6)/Objects/Pierre@5:1,I'm going back to fishing the river.,I'm going back to fishing the river.,
Map/Village 8Puzzle/STile (6)/Objects/Pierre@6:0,...,...,
Map/Village 8Puzzle/STile (7)/Objects/Nemsy@0:0,Woah! You have one of the relics they've been digging up these days.,Woah! You have one of the relics they've been digging up these days.,
Map/Village 8Puzzle/STile (7)/Objects/Nemsy@0:1,They've all been resurfacing ever since the earthquake last night.,They've all been resurfacing ever since the earthquake last night.,
Map/Village 8Puzzle/STile (7)/Objects/Nemsy@0:2,I wonder what other relics people have been finding... maybe I should go look for one!,I wonder what other relics people have been finding... maybe I should go look for one!,
Map/Village 8Puzzle/STile (7)/Objects/Nemsy@1:0,Wh-where'd you get that?! That Archeologist was looking all over for that fragment.,Wh-where'd you get that?! That Archeologist was looking all over for that fragment.,
Map/Village 8Puzzle/STile (7)/Objects/Nemsy@2:0,Did you hear? The railway in the caves was shut down.,Did you hear? The railway in the caves was shut down.,
Map/Village 8Puzzle/STile (7)/Objects/Nemsy@2:1,Apparently the bridge was burnt.,Apparently the bridge was burnt.,
Map/Village 8Puzzle/STile (7)/Objects/Nemsy@2:2,Those scientists... they should have been more careful with that new crystal research.,那些科学家，他们该更小心对待水晶研究的。,
Map/Village 8Puzzle/STile (7)/Objects/Nemsy@3:0,Did you hear? There's fighting at the Lowlands apparently.,你听说了吗？最近低地那边一直在闹。,
Map/Village 8Puzzle/STile (7)/Objects/Nemsy@3:1,"Like, the deployed the military for it.",他们甚至出动了军队。。。,
Map/Village 8Puzzle/STile (7)/Objects/Nemsy@3:2,Seems quite worrying to me.,我有点担心。,
Map/Village 8Puzzle/STile (8)/Objects/Chad@0:0,I… am Chad! And the credit for returning this fragment is mine!,嘿伙计，我是王大力！我可是把这块碎片搬回村里的功臣！,
Map/Village 8Puzzle/STile (8)/Objects/Chad@0:1,"Up here, short stuff. Ha! You can't even jump.",小矮子，你跳不上来吧？哈哈哈！,
Map/Village 8Puzzle/STile (8)/Objects/Chad@0:2,What are you gonna do? Cry?,这就急啦？,
Map/Village 8Puzzle/STile (8)/Objects/Chad@0:3,Nothing can bring me down!,你可憋想把我从这弄下来,
Map/Village 8Puzzle/STile (8)/Objects/Chad@1:0,"Woah, what's shaking?",我靠，什么在晃？,
Map/Village 8Puzzle/STile (8)/Objects/Chad@2:0,My neck! My back! How will I get this to the archeologist now?,哎呦~我的背，我的腰！这下我可怎么把这玩意儿交给考古学家。,
Map/Village 8Puzzle/STile (8)/Objects/Chad@2:1,You better not take my credit. I worked hard to become an RA.,You better not take my credit. I worked hard to become an RA.,
Map/Village 8Puzzle/STile (8)/Objects/Chad@3:0,What? How dare you take my credit?!,What? How dare you take my credit?!,
Map/Village 8Puzzle/STile (8)/Objects/Chad@4:0,"You won't beat me again, explorer. Chad never loses twice in a row!",走着瞧，旅行者！我王大力不会输第二回！,
Map/Village 8Puzzle/STile (8)/Objects/Chad@5:0,"You won't beat me again, explorer. Chad never loses twice in a row!",走着瞧，旅行者！我王大力不会输第二回！,
Map/Village 8Puzzle/STile (8)/Objects/Chad@6:0,...,...,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Boulangerie/Carlton@0:0,You saved us all! I can finally get back to baking... and...,You saved us all! I can finally get back to baking... and...,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Boulangerie/Carlton@0:1,Hunting for all nine of the rarest Breadge... and...,Hunting for all nine of the rarest Breadge... and...,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Boulangerie/Carlton@0:2,Looking for The Legendary Cheeseburger!,Looking for The Legendary Cheeseburger!,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Boulangerie/Carlton@1:0,Woah! You got a piece of Breadge?!,Woah! You got a piece of Breadge?!,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Boulangerie/Carlton@1:1,Rumor says that combining all nine can make something to rival the taste of The Legendary Cheeseburger.,Rumor says that combining all nine can make something to rival the taste of The Legendary Cheeseburger.,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Boulangerie/Carlton@1:2,"Good luck on your quest, sous-chef!","Good luck on your quest, sous-chef!",
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Boulangerie/Carlton@2:0,WoAH! ALL NINE PIECES!!,WoAH! ALL NINE PIECES!!,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Boulangerie/Carlton@2:1,Maybe you were The Legendary Cheeseburger the whole time...,Maybe you were The Legendary Cheeseburger the whole time...,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Small House/Cathy@0:0,"Goodness, hello! The folks here call me Cathy.","Goodness, hello! The folks here call me Cathy.",
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Small House/Cathy@0:1,I have a bit of a connection with pets.,I have a bit of a connection with pets.,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Small House/Cathy@0:2,Your cat? <var>Cat</var>..? Let me try and sense where they are.,Your cat? <var>Cat</var>..? Let me try and sense where they are.,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Small House/Cathy@0:3,Somewhere... to the East... beyond the Ocean...,Somewhere... to the East... beyond the Ocean...,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Small House/Cathy@0:4,It feels like there are a number of people around <var>Cat</var>. They're being brought somewhere?,It feels like there are a number of people around <var>Cat</var>. They're being brought somewhere?,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Small House/Cathy@0:5,They're being stuffed in a bag? Thrown into the back of a truck?! Oh dear!,They're being stuffed in a bag? Thrown into the back of a truck?! Oh dear!,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Small House/Cathy@0:6,This seems awfully concerning to me...,This seems awfully concerning to me...,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Small House/Cathy@1:0,Autumn and Tofu should still be out somewhere...,Autumn and Tofu should still be out somewhere...,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Small House/Cathy@10:0,"All the cats are back! Here, have some breadge as thanks.","All the cats are back! Here, have some breadge as thanks.",
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Small House/Cathy@11:0,Good luck finding <var>Cat</var> and thanks for the help.,多谢！希望你也能早点找回<var>Cat</var>，我的朋友。,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Small House/Cathy@2:0,Mittens and Tofu should still be out somewhere...,“手套”和“豆腐”还在外边。。。,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Small House/Cathy@3:0,Mittens and Autumn should still be out somewhere...,“手套”和“秋天”还在外边。。。,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Small House/Cathy@4:0,Tofu likes to hang out with the mayor.,“豆腐”可粘我们村长了。,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Small House/Cathy@5:0,Autumn likes to hang out in the storage building a bit south.,“秋天”喜欢呆在南边的仓库里。,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Small House/Cathy@6:0,Mittens like to poke around the bakery looking for food sometimes.,“手套”整天在厨房里找吃的。,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Small House/Cathy@7:0,Mittens! Thank you for returning him!,手套！谢谢你带她回来。,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Small House/Cathy@8:0,Autumn! Thank you for returning her!,秋天！谢谢你带它回来。,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Small House/Cathy@9:0,Tofu! Thank you for returning him!,豆腐！谢谢你带它回来。,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Small House/CatTrick/Canvas/Dialogue,0/3,0/3,
Map/Village 8Puzzle/STile (9)/All Tile Maps/House Tile Maps/Decorations/Small House/CatTrick/Canvas/Dialogue BG Font,0/3,0/3,
Map/Village 8Puzzle/STile (9)/Objects/Mike@0:0,Thanks for your work partner! There's a map in my house to upgrade your gizmo there.,Thanks for your work partner! There's a map in my house to upgrade your gizmo there.,
Map/Village 8Puzzle/STile (9)/Objects/Mike@0:1,"If you had one! Can't believe you left it in your house, bozo!","If you had one! Can't believe you left it in your house, bozo!",
Map/Village 8Puzzle/STile (9)/Objects/Mike@0:2,Not like it really matters. Just go get your map.,Not like it really matters. Just go get your map.,
Map/Village 8Puzzle/STile (9)/Objects/Mike@1:0,Thanks for your work partner! There's a map in my house to upgrade your gizmo there.,Thanks for your work partner! There's a map in my house to upgrade your gizmo there.,
Map/Village 8Puzzle/STile (9)/Objects/Mike@2:0,Heard the fishermen east and archeologist up north are still lookin' for help.,Heard the fishermen east and archeologist up north are still lookin' for help.,
Map/Village 8Puzzle/STile (9)/Objects/Mike@2:1,Still surprised you did all that without picking up the Artifact.,Still surprised you did all that without picking up the Artifact.,
Map/Village 8Puzzle/STile (9)/Objects/Mike@3:0,Heard the fishermen east and archeologist up north are still lookin' for help.,Heard the fishermen east and archeologist up north are still lookin' for help.,
Map/Village 8Puzzle/STile (9)/Objects/Mike@4:0,"Licensed, eh? Be careful with that thing.","Licensed, eh? Be careful with that thing.",
Map/World Grid/Beach/Dock Sign@0:0,Boating license required.,Boating license required.,
Map/World Grid/Intro Pan Dolly/DollyCanvas/Skip Prompt/Skip Prompt Text,Skip,Skip,
Map/World Grid/Objects/Alien Log Sign@0:0,Operation Log 4: Objective Success.,Operation Log 4: Objective Success.,
Map/World Grid/Objects/Alien Log Sign@0:1,We have captured the specimen and are returning to main base beyond the Ocean.,We have captured the specimen and are returning to main base beyond the Ocean.,
Map/World Grid/Objects/Face Rocks Sign@0:0,"Stonybrook Village's tourist hot spot: 
""The Face Rocks""","Stonybrook Village's tourist hot spot: 
""The Face Rocks""",
Map/World Grid/Objects/Sam@0:0,"I need to get to the waterfall, it’s mating season!","I need to get to the waterfall, it’s mating season!",
Map/World Grid/Objects/Sam@1:0,"I need to get to the waterfall, it’s mating season!","I need to get to the waterfall, it’s mating season!",
Map/World Grid/Objects/Sam@1:1,But... it's so far... I can't wait to get going.,But... it's so far... I can't wait to get going.,
Map/World Grid/Objects/Sam@2:0,"It's so close! I can't swim on land, though.","It's so close! I can't swim on land, though.",
Map/World Grid/Objects/Sam@2:1,If I could swim up the river I could make it.,If I could swim up the river I could make it.,
