"Slider.v1.0.20","Unity.v2022.3.62f3","(file format explainer)->","Localization files are formatted like CSV so they can be easily edited,
however formatting has strict rules for easy parsing. Most of these rules
are already handled by Excel / Libre / etc., so you don't have to worry
about them in normal usage. However, if your localization file seems to
be corrupted, these rules may be helpful for debugging purposes...
- The first 4 rows can be arbitrarily long
  - The first cell of first row is used to store this block of instruction
    text
  - The first 3 cells of the fourth row is used as headers
  - All other cells in the first and fourth rows are ignored
  - Columns in the second row alternate between property and value (ex.
    ' foo | 1 | bar | 3.5 | ... '
    - Any whitespaces before and after the property name are ignored
  - Columns in the third row are exclusively comments for properties in the
    second row
- Every following line can include any number of cells, but only the
  first four will be parsed (you can use the rest as comments if needed)
  - The fourth column is an optional metadata column
",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Bruce@1:0","A 9! Yer turn.","9!该你了.","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Bruce@2:0","On me mother's bones, no way this rolls an 11...","我对母亲的骨灰发誓,你不可能投11!","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Bruce@3:0","Yar, the tide be shaking the dice again!","骰子又被潮汐影响了.","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Bruce@4:0","I don't know why ye keep rolling matey, yer already a winner!","额...你已经赢过了...","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Bruce@5:0","Argh, a 7! Better luck next time matey.","7!嘻嘻,下次好运吧伙计.","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Bruce@5:1","What. Whadya mean ye roll aint finished.","没有投""完""?什么意思?!","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Bruce@6:0","Shiver me timbers! How did that happen?","呱!怎么可能?!","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Bruce@7:0","What in the name of Davy Jones? How'd ye get an 11? Didn't even see ye roll! ","何等强者!一动不动也能投出11?!","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Bruce@7:1","Arrrr ye be a speedy one. Here's ye prize.","好吧","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Bruce@8:0","What in the name of Davy Jones? How'd ye get an 11? ","呱!何等强者!轻易就能投出11!","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Bruce@8:1","I didn't see any cheats, so here's yer prize.","没看到作弊,奖品只能归你了...","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Bruce@9:0","Yar... elevens be no fun, I keep losing!","输了一天了,我不玩了...","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Ike@0:0","My old man left to explore the foggy seas. His FINAL words to me were <wavy>""North then West.""</wavy>","我爸的船开进了大雾里就再没有过消息,他最后跟我说:<wavy>""向北再向西""</wavy>","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Ike@0:1","So inpirational. I wonder when he'll come back.","真是感人,我想他一定能回来.","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Ike@0:2","He told me not to search for him cause my ""memory sucks."" ","他告诉我不要来找他,因为我脑子不好使","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Ike@0:3","You know what his final words were? <wavy>""North then West.""</wavy>","他跟我说...额...<wavy>""向北再向西""</wavy>","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Ike@1:0","Uh, yeah, here, there, <wavy>north, west</wavy>. That's how you get through the <wavy>foggy seas</wavy>.","额... <wavy>向北再向西</wavy>.<wavy>穿过大雾迷</wavy>.","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Ike@1:1","My dad used to dance like this.","他也是这么边说边跳...","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Ike@1:2","There were six directions to that song. I don't really know what the other four are.","歌一共有六句,剩下四句我记不清楚了...","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Ike@2:0","You found my old man? Is he coming home?","你找到我爹了?他会回家么?","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Porker@0:0","You better not touch my coconuts behind the tavern!! ","你最好不要拿走酒馆后面我藏的[椰子]!!","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Porker@0:1","They contain the secret to traveling the fog.","我把我用来穿过迷雾的提示都放在里面...","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Porker@1:0","You touched my coconuts. And now you know the second verse.","你找到了我的椰子...那你肯定知道[第二句歌词]了...","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Porker@1:1","I doubt you're wise enough to traverse the fog though.","可惜你的笨脑子一定记不住!","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Porker@2:0","Na-nani?! You made it through the fog?!","什—什么?!你穿过了迷雾?","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Questboard@0:0","<var>OceanTavernBoardAvailable</var>","<var>OceanTavernBoardAvailable</var>","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Tavern Deco/Jukebox@0:0","<var>oceanTavernJukeboxString</var>","<var>oceanTavernJukeboxString</var>","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/TavernKeep@0:0","Greetings land grubber!","你好~旅行者!","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/TavernKeep@1:0","Come back when you're equipped.","集齐装备再来吧.","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/TavernKeep@2:0","Well, what do we have here?","看看是谁来了!","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/TavernKeep@3:0","Bring me anything you find.","捡到好东西?带回来给我看看~","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/TavernKeep@4:0","What's The Veil like?","[面纱]长什么样?","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/TavernKeep@5:0","Really making a name for yourself, huh?","你要出名了,小子.","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/TavernKeep@6:0","<var>Cat</var>? Heard they might be east of here.","<var>Cat</var>?也许在东边.","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/TavernKeep@7:0","Just gotta put it all together.","就差组装在一起了.","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/TavernKeep@8:0","You're a hero 'round these parts now, son! ","你是我们这里的英雄!","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/TavernKeep@9:0","Say hi to <var>Cat</var> for me.","替我向<var>Cat</var>问好.","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Traveling Merchant@0:0","Got nuts? I'll trade you for a slice of gluten-full breadge.","我可以拿这个全麸质面包换你的坚果.","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Traveling Merchant@0:1","Be quick, I won't stay here long.","麻利点,我要走了.","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Traveling Merchant@1:0","*thOCK*","*砰*","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Traveling Merchant@1:1","What an exquisite, full sound emanating from this majestic coconut!","多么优美动人的椰子响声!简直是天籁!","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Traveling Merchant@1:2","Here's your gluten-full breadge as promised.","给你的全麸质面包,伙计.","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Traveling Merchant@2:0","Enjoy the gluten-full breadge.","来,全麸质面包!","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Vanessa@0:0","Ooh, fresh meat!","哦,新鲜的肉!","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Vanessa@1:0","Was that a wave? On land? How?","陆地上的海浪?怎么搞的...","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Vanessa@2:0","A 7! Reminds me of that time Catbeard rolled a 7 when we played on his ship.","上次我在猫胡子船上玩11点,他投了一个7.","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Vanessa@2:1","But then a massive wave hit us. Then another!","然后突然一个大浪过来!然后又一个!","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Vanessa@2:2","Shook the ship so bad the dice rolled an 11 all by themselves.","结果骰子就变成11了.","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Vanessa@3:0","A 9! Blimey, what's going on?","怎么又是9!","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Vanessa@4:0","No. It can't be. Not again...","下把必赢!...额...","",
"Map/EightPuzzle/STile (2)/All Tile Maps/House Tile Maps/Decorations/Vanessa@5:0","Bruce that's the eleventh time you lost.","布鲁斯...你输了""11""次了","",
"Map/EightPuzzle/STile (2)/Objects/Muncher@0:0","Woah, a new pirate? Looking fine my man!","哦吼!一个海盗新手?","",
"Map/EightPuzzle/STile (2)/Objects/Muncher@0:1","What?! You don't even have an <#2e44f0>anchor</color>??","什么?你连<#2e44f0>船锚</color>也没有??","",
"Map/EightPuzzle/STile (2)/Objects/Muncher@0:2","Go talk to Bob, he'll help you on your quest!","去找鲍勃,他能祝你一臂之力!","",
"Map/EightPuzzle/STile (2)/Objects/Muncher@1:0","Heyyy nice <#2e44f0>anchor</color>!","哦,不错的<#2e44f0>船锚</color>!","",
"Map/EightPuzzle/STile (2)/Objects/Muncher@1:1","Make sure you don't forget it, it's super useful!","它会很有用!","",
"Map/EightPuzzle/STile (2)/Objects/Muncher@2:0","Starting your quest I see, use all your tools well!","看你像是新手~注意:好好使用你的工具~","",
"Map/EightPuzzle/STile (2)/Objects/Muncher@2:1","*Wink*","*眨眼*","",
"Map/EightPuzzle/STile (2)/Objects/Muncher@3:0","Don't get overwhelmed! There's so much to explore, but I know you can do it!","继续努力!你能行的!","",
"Map/EightPuzzle/STile (2)/Objects/Muncher@3:1","Just take things one step at a time, and let Bob know if you're stuck!","一步一个脚印,不会了可以去找鲍勃.","",
"Map/EightPuzzle/STile (2)/Objects/Muncher@3:2","And don't forget about your <#2e44f0>anchor</color>!","哦,不要忘了你的<#2e44f0>船锚</color>!","",
"Map/EightPuzzle/STile (2)/Objects/Muncher@4:0","OMG","我滴妈","",
"Map/EightPuzzle/STile (2)/Objects/Muncher@4:1","You did it!! Can I have your autograph?!","你做到了!能不能给我签个名~","",
"Map/EightPuzzle/STile (3)/All Tile Maps/Tile Maps/Decorations/Boat_Small/BoatSprite/Captain Mako@0:0","I been stuck all day cuz of this blimey <#2e44f0>anchor</color>! Nab it off me will ya?","这个<#2e44f0>船锚</color>把我定住一整天了—帮我把它拿开!","",
"Map/EightPuzzle/STile (3)/All Tile Maps/Tile Maps/Decorations/Boat_Small/BoatSprite/Captain Mako@0:1","I be headin to the tavern to hear Bob's rumors about the <wavy>treasures</wavy> around here.","谢了!我可算能去酒馆那边跟鲍勃打听<wavy>宝藏</wavy>的传闻了!","",
"Map/EightPuzzle/STile (3)/All Tile Maps/Tile Maps/Decorations/Boat_Small/BoatSprite/Captain Mako@0:2","A magic wizard, sunken treasure, helpless fishermen, foggy seas, and the ancient Rumbling Rocks.","神秘的巫师,沉没的宝藏,无助的渔夫,海上的迷雾,还有古老的""滚动石头"".","",
"Map/EightPuzzle/STile (3)/All Tile Maps/Tile Maps/Decorations/Boat_Small/BoatSprite/Captain Mako@0:3","These legends are for ME to claim, hear me?","这些谜题就由我来揭破!","",
"Map/EightPuzzle/STile (3)/All Tile Maps/Tile Maps/Decorations/Boat_Small/BoatSprite/Captain Mako@1:0","Ye using that <#2e44f0>anchor</color> well? Ye better be.","你学会使用<#2e44f0>船锚</color>了吗?抓紧学吧~","",
"Map/EightPuzzle/STile (3)/All Tile Maps/Tile Maps/Decorations/Boat_Small/BoatSprite/Captain Mako@1:1","I be headin to the tavern to hear Bob's rumors about the <wavy>treasures</wavy> around here.","谢了!我可算能去酒馆那边跟鲍勃打听<wavy>宝藏</wavy>的传闻了!","",
"Map/EightPuzzle/STile (3)/All Tile Maps/Tile Maps/Decorations/Boat_Small/BoatSprite/Captain Mako@1:2","A magic wizard, sunken treasure, helpless fishermen, foggy seas, and the ancient Rumbling Rocks.","神秘的巫师,沉没的宝藏,无助的渔夫,海上的大雾,还有古老的""滚动石头"".","",
"Map/EightPuzzle/STile (3)/All Tile Maps/Tile Maps/Decorations/Boat_Small/BoatSprite/Captain Mako@1:3","These legends are for ME to claim, hear me?","这些谜题就由我来揭破!","",
"Map/EightPuzzle/STile (3)/All Tile Maps/Tile Maps/Decorations/Boat_Small/BoatSprite/Captain Mako@2:0","I better get moving, eh? Where did my map go... Aha! Let's see...","我该出发了~我的地图呢...啊哈!","",
"Map/EightPuzzle/STile (3)/All Tile Maps/Tile Maps/Decorations/Boat_Small/BoatSprite/Captain Mako@2:1","""To enter The Veil, you must prevail...""","""要进入[面纱],你需要记下...""","",
"Map/EightPuzzle/STile (3)/All Tile Maps/Tile Maps/Decorations/Boat_Small/BoatSprite/Captain Mako@2:2","""3 pairs of verses at the fog's mouth, starting <wavy>West then South</wavy>...""","""青蛙呱呱三句话:<wavy>先往西行再南下</wavy>...""","",
"Map/EightPuzzle/STile (3)/All Tile Maps/Tile Maps/Decorations/Boat_Small/BoatSprite/Captain Mako@2:3","Oi, this map ain't complete?! Where are the rest of the directions?","哦,这个地图没把步骤写全?!","",
"Map/EightPuzzle/STile (3)/All Tile Maps/Tile Maps/Decorations/Boat_Small/BoatSprite/Captain Mako@3:0","What?! You got to The Veil? Was there good booty?!","什么?你已经去过[面纱]了?你找到宝藏了吗?","",
"Map/EightPuzzle/STile (3)/All Tile Maps/Tile Maps/Decorations/Boat_Small/BoatSprite/Captain Mako@4:0","Aye, maybe I should retire back in Stonybrook.","也许我该退休回石头镇了.","",
"Map/EightPuzzle/STile (3)/Objects/Anchor@Anchor:0","Anchor","船锚","",
"Map/EightPuzzle/STile (5)/Objects/Fezziwig@0:0","I really need to cast this storm spell... but I keep falling off this rock!","我需要释放这个风暴法术~但是我每次都会掉~下去~~","",
"Map/EightPuzzle/STile (5)/Objects/Fezziwig@0:1","I'll give it another go.","我再试试~","",
"Map/EightPuzzle/STile (5)/Objects/Fezziwig@0:2","...","...","",
"Map/EightPuzzle/STile (5)/Objects/Fezziwig@1:0","This time for sure!","这次~能行~","",
"Map/EightPuzzle/STile (5)/Objects/Fezziwig@2:0","Nyeh, failure again!","嗟~又~失败了~~","",
"Map/EightPuzzle/STile (5)/Objects/Fezziwig@2:1","...","...","",
"Map/EightPuzzle/STile (5)/Objects/Fezziwig@3:0","Agh I'll never get this storm magic right!","好难...我没法成功了...","",
"Map/EightPuzzle/STile (5)/Objects/Fezziwig@3:1","No no no,  I need to keep trying!","不不不...我需要继续尝试~!","",
"Map/EightPuzzle/STile (5)/Objects/Fezziwig@3:2","...","...","",
"Map/EightPuzzle/STile (5)/Objects/Fezziwig@4:0","I got it!","好了~!","",
"Map/EightPuzzle/STile (5)/Objects/Fezziwig@4:1","It's not strong enough though... If even this spell can't stop it...","可惜不够强大...如果这个法术也不够的话...","",
"Map/EightPuzzle/STile (5)/Objects/Fezziwig@4:2","Thanks for your help anyway Traveller. Here, you can have this.","不过还是谢谢你,旅行者.拿下这个~","",
"Map/EightPuzzle/STile (5)/Objects/Fezziwig@5:0","*sigh*","*叹气*","",
"Map/EightPuzzle/STile (5)/Objects/Fezziwig@6:0","Ouch, probably should have hopped off that rock.","噢,也许不站在那个石头上面会好些.","",
"Map/EightPuzzle/STile (5)/Objects/Fezziwig@7:0","None of the spells I've learned are strong enough... they're all counting on me... ","我会的法术都不够强劲...他们都指望着我...","",
"Map/EightPuzzle/STile (5)/Objects/Fezziwig@7:1","Everyone... is counting on me...","所有人都...指望着我...","",
"Map/EightPuzzle/STile (5)/Objects/Fezziwig@7:2","Oh! I didn't see you there. Oh don't worry about 'ol Fezziwig.","哦!我没看见你~不要担心我[法兹维]的安全~","",
"Map/EightPuzzle/STile (5)/Objects/Fezziwig@7:3","I'm quite alright.","我感觉不错~","",
"Map/EightPuzzle/STile (5)/Objects/Fezziwig@7:4","Just enjoy yourself, please!","你放心好了~","",
"Map/EightPuzzle/STile (6)/Objects/Foggy Island/Tile Maps/Decorations/Mushroom Island Guy@0:0","Captain..? Are you still there?","船长...你还在这里吗?","",
"Map/EightPuzzle/STile (6)/Objects/Foggy Island/Tile Maps/Decorations/Mushroom Island Guy@0:1","Someone's here! Have you seen Catbeard?","路过的好心人!你看见[猫胡子]了吗?","",
"Map/EightPuzzle/STile (6)/Objects/Foggy Island/Tile Maps/Decorations/Mushroom Island Guy@0:2","We were going on a voyage to the Veil but... we got a bit turned around.","我们原本驶向[面纱],但是被迫折返了...","",
"Map/EightPuzzle/STile (6)/Objects/Foggy Island/Tile Maps/Decorations/Mushroom Island Guy@0:3","Can you tell him I'm still here? I don't have my license on me so I can't really leave.","你能告诉他我被困在这里了吗?","",
"Map/EightPuzzle/STile (8)/Objects/Kevin@0:0","All of this rotation nonsense has got my buoys tangled up again","大海转来转去,我的[浮标]又被缠起来了.","",
"Map/EightPuzzle/STile (8)/Objects/Kevin@0:1","Here, see for yourself","你看...","",
"Map/EightPuzzle/STile (8)/Objects/Kevin@1:0","Hazzah!","看招!","",
"Map/EightPuzzle/STile (8)/Objects/Kevin@1:1","Well would you look at that, looks like the tide has pushed everything back in place!","看见没,大浪把它们全都推回原位了!","",
"Map/EightPuzzle/STile (8)/Objects/Kevin@1:2","Don't have much to give, but this was my finest catch of the day.","我没什么可交换的,这是我最好的鱼,收下吧~","",
"Map/EightPuzzle/STile (8)/Objects/Kevin@2:0","Mind spreading out my buoys again?","介意再帮我摆齐浮标么?","",
"Map/EightPuzzle/STile (8)/Objects/Kevin@2:1","Oh you want me to turn them off?","哦,你想让我关掉它们吗?","",
"Map/EightPuzzle/STile (8)/Objects/Kevin@2:2","Alright then.","好吧.","",
"Map/EightPuzzle/STile (8)/Objects/Kevin@3:0","Want me to enable the buoys?","想激活浮标么?","",
"Map/EightPuzzle/STile (8)/Objects/Kevin@3:1","There we go.","来吧~","",
"Map/EightPuzzle/STile (8)/Objects/Kevin@4:0","Don't have much to give, but this was my finest catch of the day.","我没什么可交换的,这是我最好的鱼,收下吧~","",
"Map/EightPuzzle/STile (8)/Objects/Kevin@5:0","Thanks again pal, one day I'll teach you how to fish.","多谢了,伙计.总有一天我会教你怎么钓鱼!","",
"Map/EightPuzzle/STile (8)/Objects/Kevin@6:0","What's up Big Tuna?","大金枪鱼!","",
"Map/World Grid/BaseObjects/Bottle Manager@BlockedEmpty:0","The space in front of me is empty!","我前面什么也没有...","",
"Map/World Grid/BaseObjects/Bottle Manager@BlockedIsland:0","The island is in the way!","被小岛挡住了!","",
"Map/World Grid/BaseObjects/Bottle Manager@BlockedLand:0","There is land in the way!","被陆地挡住了!","",
"Map/World Grid/BaseObjects/Bottle Manager@BlockedShipWreck:0","The shipwreck is in the way!","被船的残骸挡住了!","",
"Map/World Grid/BaseObjects/Bottle Manager@BlockedVolcano:0","The volcano is in the way!","被火山挡住了!","",
"Map/World Grid/BaseObjects/Bottle Manager@Generic:0","The path is obstructed!","水路不通!","",
"Map/World Grid/BaseObjects/Bottle Manager@NotEnoughTiles:0","There are not enough tiles!","滑块不够了!","",
"Map/World Grid/BaseObjects/Juliet@0:0","O Romeo, Romeo, wherefore art thou Romeo? Send me a message!","哦罗密欧~你怎么不给我写信!","",
"Map/World Grid/BaseObjects/Juliet@1:0","What's this say? Oh my!","写了什么?哦!","",
"Map/World Grid/BaseObjects/Juliet@1:1","We will be reunited soon, my love...","我的爱人,我们很快就会重逢~","",
"Map/World Grid/BaseObjects/Juliet@2:0","We will be reunited soon, my love...","我的爱人,我们很快就会重逢~","",
"Map/World Grid/BaseObjects/Jungle Marking@0:0","Tourists: Beware of Gentrification","游客:当心剥削","",
"Map/World Grid/BaseObjects/Romeo@0:0","Begone anchorless animal...","离我远点...没有<#2e44f0>船锚</color>的原始人...","",
"Map/World Grid/BaseObjects/Romeo@1:0","It's been ages since I've felt Juliet's warmth... I should text her...","多久没有感到朱丽叶的温暖...我应该给她写信.","",
"Map/World Grid/BaseObjects/Romeo@1:1","Aghast I am! Art thou leaving me on read, Juliet?","哦,朱丽叶!你竟然""已读不回""?","",
"Map/World Grid/BaseObjects/Romeo@1:2","Perchance, are the currents not delivering my letters?","我的信件没有到对岸么?","",
"Map/World Grid/BaseObjects/Romeo@2:0","Go forth, my message!","去吧,我的信~","",
"Map/World Grid/BaseObjects/Romeo@2:1","May this one reach Juliet in time.","这次一定要到朱丽叶那里.","",
"Map/World Grid/BaseObjects/Romeo@3:0","I must send this message, yet I cannot; <var>oceanRomeoReason</var>","我必须送出这封信,但我却不能够;<var>oceanRomeoReason</var>","",
"Map/World Grid/BaseObjects/Romeo@3:1","You; Clear the way! I need open water for this message to float across.","必须清出一条水路,信件才能飘过去.","",
"Map/World Grid/BaseObjects/Romeo@4:0","May that message reach Juliet before sinking.","希望沉底之前能漂到朱丽叶那里...","",
"Map/World Grid/BaseObjects/Romeo@4:1","I fear two shakes of the sea may be too much for this poor vessel.","我怕信件经受不住""两次""海浪.","",
"Map/World Grid/BaseObjects/Romeo@5:0","Stop looking at that tablet, help me!","别看你那个石板了,帮帮我!","",
"Map/World Grid/BaseObjects/Romeo@6:0","Juliet, give me a sign!","朱丽叶,请给我回信...","",
"Map/World Grid/BaseObjects/Romeo@6:1","This long distance relationship truly is devastating.","异地恋真难...","",
"Ocean Hints@0","Press <Cycle Equip> to stow The Anchor.","按<切换>键来装备/收起船锚.","",
"OceanShopCanvas/ShopPanel/BottomPanel/Main/BlackBGRight/Booty Button/Button Text","Booty","宝藏","enableWordWrapping:1;extraPadding:0;family:PixelTitanZero;fontSize:14;lineSpacing:0;overflowMode:Overflow;wordSpacing:0;",
"OceanShopCanvas/ShopPanel/BottomPanel/Main/BlackBGRight/Exit Button/Button Text","Exit","返回","enableWordWrapping:1;extraPadding:0;family:PixelTitanZero;fontSize:14;lineSpacing:0;overflowMode:Overflow;wordSpacing:0;",
"OceanShopCanvas/ShopPanel/BottomPanel/Main/BlackBGRight/Talk Button/Button Text","Talk","聊天","enableWordWrapping:1;extraPadding:0;family:PixelTitanZero;fontSize:14;lineSpacing:0;overflowMode:Overflow;wordSpacing:0;",
"OceanShopCanvas/ShopPanel/BottomPanel/Talk Options/BlackBGLeft/CoinToBeHad/A Budding Romance/Button Text","A Budding Romance","浪漫情人","enableWordWrapping:1;extraPadding:0;family:PixelTitanZero;fontSize:14;lineSpacing:0;overflowMode:Truncate;wordSpacing:0;",
"OceanShopCanvas/ShopPanel/BottomPanel/Talk Options/BlackBGLeft/CoinToBeHad/Business/Button Text","Business","生意","enableWordWrapping:1;extraPadding:0;family:PixelTitanZero;fontSize:14;lineSpacing:0;overflowMode:Truncate;wordSpacing:0;",
"OceanShopCanvas/ShopPanel/BottomPanel/Talk Options/BlackBGLeft/CoinToBeHad/Eruption/Button Text","Eruption","大爆发","enableWordWrapping:1;extraPadding:0;family:PixelTitanZero;fontSize:14;lineSpacing:0;overflowMode:Truncate;wordSpacing:0;",
"OceanShopCanvas/ShopPanel/BottomPanel/Talk Options/BlackBGLeft/CoinToBeHad/Magical Spells/Button Text","Magical Spells","神秘法术","enableWordWrapping:1;extraPadding:0;family:PixelTitanZero;fontSize:14;lineSpacing:0;overflowMode:Truncate;wordSpacing:0;",
"OceanShopCanvas/ShopPanel/BottomPanel/Talk Options/BlackBGLeft/CoinToBeHad/Shipwreck/Button Text","Shipwreck","海难","enableWordWrapping:1;extraPadding:0;family:PixelTitanZero;fontSize:14;lineSpacing:0;overflowMode:Truncate;wordSpacing:0;",
