"Slider.v1.0.17","Unity.v2022.3.44f1","(file format explainer)->","Localization files are formatted like CSV so they can be easily edited,
however formatting has strict rules for easy parsing. Most of these rules
are already handled by Excel / Libre / etc., so you don't have to worry
about them in normal usage. However, if your localization file seems to
be corrupted, these rules may be helpful for debugging purposes...
- The first 4 rows can be arbitrarily long
  - The first cell of first row is used to store this block of instruction
    text
  - The first 3 cells of the fourth row is used as headers
  - All other cells in the first and fourth rows are ignored
  - Columns in the second row alternate between property and value (ex.
    ' foo | 1 | bar | 3.5 | ... '
    - Any whitespaces before and after the property name are ignored
  - Columns in the third row are exclusively comments for properties in the
    second row
- Every following line can include any number of cells, but only the
  first four will be parsed (you can use the rest as comments if needed)
  - The fourth column is an optional metadata column
",
"Map/Tiles/Allison Avery Tile/WorldCanvas/Text (1)/Text","Art
Programming","_har_Art
Programming_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Allison Avery Tile/WorldCanvas/Text (1)/Text Outline (1)","Art
Programming","_har_Art
Programming_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Allison Avery Tile/WorldCanvas/Text (1)/Text Outline (2)","Art
Programming","_har_Art
Programming_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Allison Avery Tile/WorldCanvas/Text (1)/Text Outline (3)","Art
Programming","_har_Art
Programming_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Allison Avery Tile/WorldCanvas/Text (1)/Text Outline (4)","Art
Programming","_har_Art
Programming_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Allison Avery Tile/WorldCanvas/Text (2)/Text","Avery Greer","_har_Avery Greer_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Allison Avery Tile/WorldCanvas/Text (2)/Text Outline (1)","Avery Greer","_har_Avery Greer_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Allison Avery Tile/WorldCanvas/Text (2)/Text Outline (2)","Avery Greer","_har_Avery Greer_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Allison Avery Tile/WorldCanvas/Text (2)/Text Outline (3)","Avery Greer","_har_Avery Greer_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Allison Avery Tile/WorldCanvas/Text (2)/Text Outline (4)","Avery Greer","_har_Avery Greer_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Allison Avery Tile/WorldCanvas/Text (3)/Text","Programming
Audio","_har_Programming
Audio_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Allison Avery Tile/WorldCanvas/Text (3)/Text Outline (1)","Programming
Audio","_har_Programming
Audio_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Allison Avery Tile/WorldCanvas/Text (3)/Text Outline (2)","Programming
Audio","_har_Programming
Audio_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Allison Avery Tile/WorldCanvas/Text (3)/Text Outline (3)","Programming
Audio","_har_Programming
Audio_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Allison Avery Tile/WorldCanvas/Text (3)/Text Outline (4)","Programming
Audio","_har_Programming
Audio_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Allison Avery Tile/WorldCanvas/Text/Text","Allison Lu","_har_Allison Lu_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Allison Avery Tile/WorldCanvas/Text/Text Outline (1)","Allison Lu","_har_Allison Lu_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Allison Avery Tile/WorldCanvas/Text/Text Outline (2)","Allison Lu","_har_Allison Lu_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Allison Avery Tile/WorldCanvas/Text/Text Outline (3)","Allison Lu","_har_Allison Lu_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Allison Avery Tile/WorldCanvas/Text/Text Outline (4)","Allison Lu","_har_Allison Lu_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Art TIle/STile (6)/All Tile Maps/Housing Tile Map/Decorations/Catherine/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Art TIle/STile (6)/All Tile Maps/Housing Tile Map/Decorations/Catherine/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Art TIle/STile (6)/Objects/Choob/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Art TIle/STile (6)/Objects/Choob/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Art TIle/STile (6)/Objects/Gene/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Art TIle/STile (6)/Objects/Gene/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Art TIle/WorldCanvas/Text (1)/Text","Nathaniel Koehler
Elizabeth Liu
Cynthia Peng
Gazal Mathur
Mike Wang
Esther Moon
Nia Bellamy","_har_Nathaniel Koehler
Elizabeth Liu
Cynthia Peng
Gazal Mathur
Mike Wang
Esther Moon
Nia Bellamy_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Art TIle/WorldCanvas/Text (1)/Text Outline (1)","Nathaniel Koehler
Elizabeth Liu
Cynthia Peng
Gazal Mathur
Mike Wang
Esther Moon
Nia Bellamy","_har_Nathaniel Koehler
Elizabeth Liu
Cynthia Peng
Gazal Mathur
Mike Wang
Esther Moon
Nia Bellamy_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Art TIle/WorldCanvas/Text (1)/Text Outline (2)","Nathaniel Koehler
Elizabeth Liu
Cynthia Peng
Gazal Mathur
Mike Wang
Esther Moon
Nia Bellamy","_har_Nathaniel Koehler
Elizabeth Liu
Cynthia Peng
Gazal Mathur
Mike Wang
Esther Moon
Nia Bellamy_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Art TIle/WorldCanvas/Text (1)/Text Outline (3)","Nathaniel Koehler
Elizabeth Liu
Cynthia Peng
Gazal Mathur
Mike Wang
Esther Moon
Nia Bellamy","_har_Nathaniel Koehler
Elizabeth Liu
Cynthia Peng
Gazal Mathur
Mike Wang
Esther Moon
Nia Bellamy_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Art TIle/WorldCanvas/Text (1)/Text Outline (4)","Nathaniel Koehler
Elizabeth Liu
Cynthia Peng
Gazal Mathur
Mike Wang
Esther Moon
Nia Bellamy","_har_Nathaniel Koehler
Elizabeth Liu
Cynthia Peng
Gazal Mathur
Mike Wang
Esther Moon
Nia Bellamy_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Art TIle/WorldCanvas/Text/Text","Additional Art","_har_Additional Art_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Art TIle/WorldCanvas/Text/Text Outline (1)","Additional Art","_har_Additional Art_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Art TIle/WorldCanvas/Text/Text Outline (2)","Additional Art","_har_Additional Art_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Art TIle/WorldCanvas/Text/Text Outline (3)","Additional Art","_har_Additional Art_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Art TIle/WorldCanvas/Text/Text Outline (4)","Additional Art","_har_Additional Art_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Audio tile/Objects/Chad Sr/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Audio tile/Objects/Chad Sr/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Audio tile/WorldCanvas/Text (1)/Text","Additional sound from ZapSplat and SFXR","_har_Additional sound from ZapSplat and SFXR_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Audio tile/WorldCanvas/Text (1)/Text Outline (1)","Additional sound from ZapSplat and SFXR","_har_Additional sound from ZapSplat and SFXR_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Audio tile/WorldCanvas/Text (1)/Text Outline (2)","Additional sound from ZapSplat and SFXR","_har_Additional sound from ZapSplat and SFXR_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Audio tile/WorldCanvas/Text (1)/Text Outline (3)","Additional sound from ZapSplat and SFXR","_har_Additional sound from ZapSplat and SFXR_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Audio tile/WorldCanvas/Text (1)/Text Outline (4)","Additional sound from ZapSplat and SFXR","_har_Additional sound from ZapSplat and SFXR_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Audio tile/WorldCanvas/Text/Text","Made using FMOD Studio by Firelight Technologies Pty Ltd.
","_har_Made using FMOD Studio by Firelight Technologies Pty Ltd.
_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Audio tile/WorldCanvas/Text/Text Outline (1)","Made using FMOD Studio by Firelight Technologies Pty Ltd.
","_har_Made using FMOD Studio by Firelight Technologies Pty Ltd.
_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Audio tile/WorldCanvas/Text/Text Outline (2)","Made using FMOD Studio by Firelight Technologies Pty Ltd.
","_har_Made using FMOD Studio by Firelight Technologies Pty Ltd.
_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Audio tile/WorldCanvas/Text/Text Outline (3)","Made using FMOD Studio by Firelight Technologies Pty Ltd.
","_har_Made using FMOD Studio by Firelight Technologies Pty Ltd.
_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Audio tile/WorldCanvas/Text/Text Outline (4)","Made using FMOD Studio by Firelight Technologies Pty Ltd.
","_har_Made using FMOD Studio by Firelight Technologies Pty Ltd.
_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Boomo Tile/WorldCanvas/Text (1)/Text","Project Lead","_har_Project Lead_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Boomo Tile/WorldCanvas/Text (1)/Text Outline (1)","Project Lead","_har_Project Lead_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Boomo Tile/WorldCanvas/Text (1)/Text Outline (2)","Project Lead","_har_Project Lead_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Boomo Tile/WorldCanvas/Text (1)/Text Outline (3)","Project Lead","_har_Project Lead_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Boomo Tile/WorldCanvas/Text (1)/Text Outline (4)","Project Lead","_har_Project Lead_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Boomo Tile/WorldCanvas/Text/Text","Daniel Carr","_har_Daniel Carr_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Boomo Tile/WorldCanvas/Text/Text Outline (1)","Daniel Carr","_har_Daniel Carr_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Boomo Tile/WorldCanvas/Text/Text Outline (2)","Daniel Carr","_har_Daniel Carr_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Boomo Tile/WorldCanvas/Text/Text Outline (3)","Daniel Carr","_har_Daniel Carr_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Boomo Tile/WorldCanvas/Text/Text Outline (4)","Daniel Carr","_har_Daniel Carr_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Chase Tile/Objects/Elevator Builder/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Chase Tile/Objects/Elevator Builder/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Chase Tile/West Side/Burt the Craftsman/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Chase Tile/West Side/Burt the Craftsman/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Chase Tile/WorldCanvas/Text (1)/Text","Programming 
Design
Tech Art
Marketing","_har_Programming 
Design
Tech Art
Marketing_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Chase Tile/WorldCanvas/Text (1)/Text Outline (1)","Programming 
Design
Tech Art
Marketing","_har_Programming 
Design
Tech Art
Marketing_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Chase Tile/WorldCanvas/Text (1)/Text Outline (2)","Programming 
Design
Tech Art
Marketing","_har_Programming 
Design
Tech Art
Marketing_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Chase Tile/WorldCanvas/Text (1)/Text Outline (3)","Programming 
Design
Tech Art
Marketing","_har_Programming 
Design
Tech Art
Marketing_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Chase Tile/WorldCanvas/Text (1)/Text Outline (4)","Programming 
Design
Tech Art
Marketing","_har_Programming 
Design
Tech Art
Marketing_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Chase Tile/WorldCanvas/Text/Text","Chase O'Brien","_har_Chase O'Brien_har_","family:PixelTitanOne;size:1;lineSpacing:-32;",
"Map/Tiles/Chase Tile/WorldCanvas/Text/Text Outline (1)","Chase O'Brien","_har_Chase O'Brien_har_","family:PixelTitanOne;size:1;lineSpacing:-32;",
"Map/Tiles/Chase Tile/WorldCanvas/Text/Text Outline (2)","Chase O'Brien","_har_Chase O'Brien_har_","family:PixelTitanOne;size:1;lineSpacing:-32;",
"Map/Tiles/Chase Tile/WorldCanvas/Text/Text Outline (3)","Chase O'Brien","_har_Chase O'Brien_har_","family:PixelTitanOne;size:1;lineSpacing:-32;",
"Map/Tiles/Chase Tile/WorldCanvas/Text/Text Outline (4)","Chase O'Brien","_har_Chase O'Brien_har_","family:PixelTitanOne;size:1;lineSpacing:-32;",
"Map/Tiles/Eli Travis Tile/Objects/Bartender/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Eli Travis Tile/Objects/Bartender/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Eli Travis Tile/Objects/Clubber (1)/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Eli Travis Tile/Objects/Clubber (1)/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text (1)/Text","Music
Art","_har_Music
Art_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text (1)/Text Outline (1)","Music
Art","_har_Music
Art_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text (1)/Text Outline (2)","Music
Art","_har_Music
Art_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text (1)/Text Outline (3)","Music
Art","_har_Music
Art_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text (1)/Text Outline (4)","Music
Art","_har_Music
Art_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text (2)/Text","Travis Bittel","_har_Travis Bittel_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text (2)/Text Outline (1)","Travis Bittel","_har_Travis Bittel_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text (2)/Text Outline (2)","Travis Bittel","_har_Travis Bittel_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text (2)/Text Outline (3)","Travis Bittel","_har_Travis Bittel_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text (2)/Text Outline (4)","Travis Bittel","_har_Travis Bittel_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text (3)/Text","Programming","_har_Programming_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text (3)/Text Outline (1)","Programming","_har_Programming_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text (3)/Text Outline (2)","Programming","_har_Programming_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text (3)/Text Outline (3)","Programming","_har_Programming_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text (3)/Text Outline (4)","Programming","_har_Programming_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text/Text","Eli Corley","_har_Eli Corley_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text/Text Outline (1)","Eli Corley","_har_Eli Corley_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text/Text Outline (2)","Eli Corley","_har_Eli Corley_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text/Text Outline (3)","Eli Corley","_har_Eli Corley_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text/Text Outline (4)","Eli Corley","_har_Eli Corley_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Bruce/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Bruce/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Ike/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Ike/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Porker/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Porker/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Questboard/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Questboard/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Tavern Deco/round_table (2)/Dice1/Dice Sprite/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Tavern Deco/round_table (2)/Dice1/Dice Sprite/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Tavern Deco/round_table (2)/Dice2/Dice Sprite/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Tavern Deco/round_table (2)/Dice2/Dice Sprite/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/TavernKeep/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/TavernKeep/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Traveling Merchant/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Traveling Merchant/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Vanessa/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Vanessa/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Ethan Alan Tile/WorldCanvas/Text (1)/Text","Music","_har_Music_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Ethan Alan Tile/WorldCanvas/Text (1)/Text Outline (1)","Music","_har_Music_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Ethan Alan Tile/WorldCanvas/Text (1)/Text Outline (2)","Music","_har_Music_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Ethan Alan Tile/WorldCanvas/Text (1)/Text Outline (3)","Music","_har_Music_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Ethan Alan Tile/WorldCanvas/Text (1)/Text Outline (4)","Music","_har_Music_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Ethan Alan Tile/WorldCanvas/Text (2)/Text","Alan Tao","_har_Alan Tao_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Ethan Alan Tile/WorldCanvas/Text (2)/Text Outline (1)","Alan Tao","_har_Alan Tao_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Ethan Alan Tile/WorldCanvas/Text (2)/Text Outline (2)","Alan Tao","_har_Alan Tao_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Ethan Alan Tile/WorldCanvas/Text (2)/Text Outline (3)","Alan Tao","_har_Alan Tao_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Ethan Alan Tile/WorldCanvas/Text (2)/Text Outline (4)","Alan Tao","_har_Alan Tao_har_","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Ethan Alan Tile/WorldCanvas/Text (3)/Text","Programming
Audio","_har_Programming
Audio_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Ethan Alan Tile/WorldCanvas/Text (3)/Text Outline (1)","Programming
Audio","_har_Programming
Audio_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Ethan Alan Tile/WorldCanvas/Text (3)/Text Outline (2)","Programming
Audio","_har_Programming
Audio_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Ethan Alan Tile/WorldCanvas/Text (3)/Text Outline (3)","Programming
Audio","_har_Programming
Audio_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Ethan Alan Tile/WorldCanvas/Text (3)/Text Outline (4)","Programming
Audio","_har_Programming
Audio_har_","family:PixelTitanZero;size:1;lineSpacing:0;",
